id,Node Type,name,single,release_date,genre,notable,written_date,stage_name,notoriety_date
12249,RecordLabel,Nový Horizon,,,,,,,
12262,RecordLabel,Volcanic Echo Records,,,,,,,
12308,RecordLabel,Roet's Passage,,,,,,,
12321,RecordLabel,Midnight Zebra Records,,,,,,,
12356,RecordLabel,Great Jewel Sound,,,,,,,
12357,RecordLabel,Novela Sound,,,,,,,
12407,RecordLabel,Hafling Harmony,,,,,,,
12443,RecordLabel,Plenary Session Archives,,,,,,,
12444,RecordLabel,Sonic Soul Studios,,,,,,,
12496,RecordLabel,Lumina Soundworks,,,,,,,
12530,RecordLabel,Sovereign Sound,,,,,,,
12702,RecordLabel,Nashville Harmony,,,,,,,
12755,RecordLabel,Pulse Horizon Records,,,,,,,
12779,RecordLabel,Goodwill Sound,,,,,,,
12780,RecordLabel,Crossroads Sound Studios,,,,,,,
12811,RecordLabel,Vertex,,,,,,,
12820,RecordLabel,Carthage Sound,,,,,,,
12890,RecordLabel,Chester Harmony,,,,,,,
12919,RecordLabel,United Scribes Sound,,,,,,,
12932,RecordLabel,Jimmy Horizon,,,,,,,
12946,RecordLabel,Ardent Horizon,,,,,,,
12952,RecordLabel,Phantom Vinyl Studios,,,,,,,
12982,RecordLabel,Auditory Observer,,,,,,,
13007,RecordLabel,Verve Echo,,,,,,,
13013,RecordLabel,Talaiga Records,,,,,,,
13025,RecordLabel,Resonanz Medien Verlag,,,,,,,
13030,RecordLabel,Piauí Sounds,,,,,,,
13039,RecordLabel,Promontory Sound,,,,,,,
13072,RecordLabel,Pulse Paradigm,,,,,,,
13128,RecordLabel,Echoes & Groves,,,,,,,
13139,RecordLabel,Westbury Wax,,,,,,,
13157,RecordLabel,DFBR Records,,,,,,,
13201,RecordLabel,RNR | Resonant Noise Recordings | R.N.R. | LC 12389,,,,,,,
13219,RecordLabel,Feline Frequency,,,,,,,
13286,RecordLabel,Marsala Music,,,,,,,
13296,RecordLabel,Pewterer Productions,,,,,,,
13309,RecordLabel,Arno's Whisper,,,,,,,
13373,RecordLabel,Diplomatic Frequencies,,,,,,,
13412,RecordLabel,Lumina Nova,,,,,,,
13456,RecordLabel,Coastal Drift Records,,,,,,,
13464,RecordLabel,Valle Vinyl,,,,,,,
13498,RecordLabel,Shrine Music,,,,,,,
13502,RecordLabel,Eco Sonora Records,,,,,,,
13515,RecordLabel,Harvest Horizon,,,,,,,
13551,RecordLabel,Parazinho Sound,,,,,,,
13602,RecordLabel,Maré Sonora,,,,,,,
13622,RecordLabel,Pageantry,,,,,,,
13638,RecordLabel,Artists Ascent,,,,,,,
13750,RecordLabel,Riviera Sonora,,,,,,,
13780,RecordLabel,Premier Pulse,,,,,,,
13840,RecordLabel,Formia Groove,,,,,,,
13872,RecordLabel,Coolt Groove,,,,,,,
13940,RecordLabel,Riveted Sonata Studios,,,,,,,
13964,RecordLabel,Soundstage,,,,,,,
13996,RecordLabel,Ieuan Rhythms,,,,,,,
14013,RecordLabel,Sanctuary Shoes,,,,,,,
14044,RecordLabel,Verdana,,,,,,,
14065,RecordLabel,Kiso Harmony Records,,,,,,,
14116,RecordLabel,Lakeside Lounge,,,,,,,
14164,RecordLabel,Schupfart Sound Studios,,,,,,,
14173,RecordLabel,Rhythm Horizon,,,,,,,
14174,RecordLabel,L'Écrin Sonore,,,,,,,
14255,RecordLabel,Whisperstone,,,,,,,
14271,RecordLabel,Riverside Resonance,,,,,,,
14278,RecordLabel,Barcis Soundworks,,,,,,,
14362,RecordLabel,Verge Horizon,,,,,,,
14363,RecordLabel,Horizon Rhythm Productions,,,,,,,
14420,RecordLabel,Verista,,,,,,,
14428,RecordLabel,Sepulcro Sounds,,,,,,,
14480,RecordLabel,Riverman Sound,,,,,,,
14556,RecordLabel,Larchmont Legacy,,,,,,,
14598,RecordLabel,Klinge Recordings,,,,,,,
14643,RecordLabel,Meridian Sounds,,,,,,,
14690,RecordLabel,Riverman Records,,,,,,,
14745,RecordLabel,Wingspan Audio,,,,,,,
14753,RecordLabel,Adriatic Echoes,,,,,,,
14777,RecordLabel,Meridian Music,,,,,,,
14813,RecordLabel,Terza Nova,,,,,,,
14858,RecordLabel,Vra|Éve,,,,,,,
14886,RecordLabel,Paris Underground,,,,,,,
14939,RecordLabel,Midnight Monarch Music,,,,,,,
14975,RecordLabel,Kyšice Sounds,,,,,,,
14979,RecordLabel,Sonora Terrain,,,,,,,
15053,RecordLabel,Chronic Sound Studios,,,,,,,
15054,RecordLabel,Postal Groove,,,,,,,
15056,RecordLabel,Cascais Sounds,,,,,,,
15060,RecordLabel,Sonic Sanctuary Studios,,,,,,,
15103,RecordLabel,Prism Circuit,,,,,,,
15142,RecordLabel,Silverline,,,,,,,
15197,RecordLabel,Thermopolium Records,,,,,,,
15226,RecordLabel,Temporal Resonance,,,,,,,
15294,RecordLabel,Sanguine Sonics,,,,,,,
15349,RecordLabel,Echobreak Recordings,,,,,,,
15357,RecordLabel,Litora Sonora,,,,,,,
15380,RecordLabel,Pine Grove Sounds,,,,,,,
15387,RecordLabel,Espumoso Rhythm,,,,,,,
15451,RecordLabel,Oz Orchestrations,,,,,,,
15493,RecordLabel,Basement Vinyl,,,,,,,
15611,RecordLabel,Mercantile Wavelength Records,,,,,,,
15712,RecordLabel,Zandvoort Records,,,,,,,
15803,RecordLabel,Kyläfonen,,,,,,,
15816,RecordLabel,Threadspin,,,,,,,
15969,RecordLabel,Horizont na Stráni,,,,,,,
16047,RecordLabel,Municipality Music,,,,,,,
16136,RecordLabel,Nordisk Prisme,,,,,,,
16152,RecordLabel,Elche Echo,,,,,,,
16255,RecordLabel,Basement Rhythm,,,,,,,
16304,RecordLabel,Santoro Sound Archives,,,,,,,
16347,RecordLabel,Rocca Rhythms,,,,,,,
16370,RecordLabel,Aurora Valley University,,,,,,,
16380,RecordLabel,Crestwood Institute of Technology,,,,,,,
16470,RecordLabel,Vanguard Coastal University,,,,,,,
16483,RecordLabel,Everglade State College,,,,,,,
16534,RecordLabel,Polaris Beacon University,,,,,,,
16576,RecordLabel,Cascade Mountain Institute,,,,,,,
16664,RecordLabel,Arcadia Bay College,,,,,,,
16668,RecordLabel,Zenith Ridge University,,,,,,,
17369,RecordLabel,Coastal Harmony Studios,,,,,,,
17370,RecordLabel,Oceanic Records,,,,,,,
17371,RecordLabel,Calende Sound,,,,,,,
17372,RecordLabel,Radiant Echo,,,,,,,
17373,RecordLabel,Sovereign Sound Archives,,,,,,,
17374,RecordLabel,Freefall Music,,,,,,,
17375,RecordLabel,Starbound Studios,,,,,,,
17376,RecordLabel,MTJ Horizon,,,,,,,
17377,RecordLabel,Vertical Ascent Records,,,,,,,
17378,RecordLabel,Zenith Records,,,,,,,
17379,RecordLabel,Highland Harmony,,,,,,,
17380,RecordLabel,Center Sound,,,,,,,
17381,RecordLabel,Indigenous Echo,,,,,,,
17382,RecordLabel,Soliloquy Sounds,,,,,,,
17383,RecordLabel,Medoc Music,,,,,,,
17384,RecordLabel,StarRoc Music,,,,,,,
17385,RecordLabel,Serra Soundtrack,,,,,,,
17386,RecordLabel,Honeydew Harmony,,,,,,,
17387,RecordLabel,Little Pine Records,,,,,,,
17388,RecordLabel,Agata Records,,,,,,,
17389,RecordLabel,Plenary Sound,,,,,,,
17390,RecordLabel,Cultural Harmony,,,,,,,
17391,RecordLabel,Silverlight Sound,,,,,,,
17392,RecordLabel,Parallax Sounds,,,,,,,
17393,RecordLabel,Vertical Altitude,,,,,,,
17394,RecordLabel,Oceanus Records,,,,,,,
