id,Node Type,name,single,release_date,genre,notable,written_date,stage_name,notoriety_date,in_degree,out_degree
9866,Person,Ping Wan,,,,,,,,0,3
9869,Person,Sharon Mcclain,,,,,,,,0,1
9870,Person,William Alexander,,,,,,,,0,2
9872,Person,Jordan Collins,,,,,,,,0,2
9874,Person,Scott Kemp,,,,,,,,0,2
9876,Person,Kristýna Horváthová,,,,,,,,0,12
9878,Person,Mariusz Burzec,,,,,,Evan Royce,,0,2
9879,Person,Wei He,,,,,,,,0,1
9880,Person,Chao Jia,,,,,,,,0,1
9881,Person,Fang Yi,,,,,,,,0,2
9885,Person,Gabriela Campos,,,,,,,,0,1
9886,Person,Noah Wilson,,,,,,,,0,1
9887,Person,Christina Blair,,,,,,,,0,1
9888,Person,Tyler Brown,,,,,,,,0,2
9889,Person,Adam Sanders,,,,,,,,0,1
9891,Person,Jeffrey Ward,,,,,,,,0,1
9894,Person,Tao Wei,,,,,,,,0,1
9896,Person,Rika Shimizu,,,,,,,,0,1
9898,Person,Ming Wang,,,,,,,,0,3
9900,Person,Xiuying Mo,,,,,,Veritas,,0,2
9901,Person,Yan Xue,,,,,,,,0,1
9904,Person,Aurora Calarco,,,,,,,,0,1
9906,Person,Xiuying Du,,,,,,The Phantom Manifest,,0,1
9907,Person,Xiuying Lin,,,,,,,,0,1
9908,Person,Matthew Salazar,,,,,,,,0,2
9910,Person,Xiulan Zou,,,,,,,,0,1
9911,Person,Jun Yu,,,,,,,,0,1
9913,Person,Regina Davis,,,,,,Q. DYNAMIK,,0,1
9914,Person,Jie Wan,,,,,,,,0,2
9915,Person,Na Wen,,,,,,,,0,4
9917,Person,Kimberly Keller,,,,,,,,0,2
9920,Person,Jie Cao,,,,,,,,0,1
9921,Person,Jun He,,,,,,,,0,1
9923,Person,Teresa Rivera,,,,,,,,0,1
9924,Person,Whitney Humphrey,,,,,,,,0,1
9925,Person,Deborah Davis,,,,,,,,0,1
9926,Person,Amanda Ramos,,,,,,,,0,1
9929,Person,Umang Uppal,,,,,,,,0,1
9930,Person,Zara Choudhury,,,,,,,,0,2
9931,Person,Shayak Chakraborty,,,,,,,,0,2
9934,Person,Diane Brooks,,,,,,,,0,1
9935,Person,David Mayo,,,,,,,,0,1
9936,Person,Jennifer Norris,,,,,,,,0,2
9937,Person,Kimberly Buchanan,,,,,,,,0,1
9938,Person,Carmen Higgins,,,,,,,,0,1
9939,Person,Fang Liu,,,,,,,,0,1
9941,Person,Juan Wen,,,,,,,,0,2
9943,Person,Kimberly Ross,,,,,,,,0,2
9944,Person,Yan Xiong,,,,,,,,0,2
9945,Person,John Hernandez,,,,,,,,0,3
9946,Person,Min Liu,,,,,,,,0,1
9949,Person,Na Deng,,,,,,,,0,1
9950,Person,Jun Feng,,,,,,,,0,1
9952,Person,Craig Ortega,,,,,,,,0,1
9953,Person,Cheryl Suarez,,,,,,,,0,2
9954,Person,Sandy Ray,,,,,,,,0,1
9955,Person,Sharon Sanchez,,,,,,,,0,1
9956,Person,Jing Cui,,,,,,,,0,1
9959,Person,Wei Ma,,,,,,,,0,1
9960,Person,Li Cui,,,,,,,,0,2
9963,Person,Alyssa Thompson,,,,,,,,0,1
9964,Person,Yong Su,,,,,,,,0,1
9965,Person,Juan Qiu,,,,,,,,0,2
9968,Person,Jing Kong,,,,,,,,0,1
9969,Person,Jun Jia,,,,,,,,0,1
9970,Person,Juan Liu,,,,,,,,0,2
9971,Person,Li Deng,,,,,,,,0,1
9972,Person,Mark Martinez,,,,,,,,0,2
9973,Person,Cathrin Bruder,,,,,,,,0,1
9975,Person,Silva Speer,,,,,,,,0,2
9977,Person,Tonya May,,,,,, Nova Black,,0,2
9978,Person,Andrew Garcia,,,,,,HUNNIT BANDZ,,0,1
9979,Person,Steven Weaver,,,,,,,,0,2
9980,Person,Michael Barry,,,,,,,,0,1
9983,Person,Pamela Rollins,,,,,,,,0,1
9984,Person,Katherine Bradley,,,,,,,,0,1
9985,Person,Danny Hill,,,,,,,,0,1
9986,Person,Sean Peck,,,,,,,,0,1
9987,Person,Rose Dean,,,,,,,,0,2
9988,Person,Mathew Schultz,,,,,,,,0,1
9989,Person,James Jackson,,,,,,,,0,1
9990,Person,Gregory Williams,,,,,,,,0,4
9991,Person,Timothy Schmidt,,,,,,,,0,3
9993,Person,Wei Shi,,,,,,,,0,1
9994,Person,Juan Song,,,,,,,,0,4
9997,Person,Yan Su,,,,,,,,0,1
9998,Person,Guiying Zheng,,,,,,,,0,2
10000,Person,Julie Thompson,,,,,,,,0,2
10001,Person,Laura Lee,,,,,,,,0,3
10003,Person,Tao Qian,,,,,,,,0,2
10005,Person,Chao Zhao,,,,,,,,0,2
10006,Person,Yang Cai,,,,,,,,0,1
10007,Person,Jie Han,,,,,,,,0,1
10009,Person,Xiulan Shen,,,,,,,,0,2
10011,Person,Lei Long,,,,,,,,0,1
10012,Person,Jing Song,,,,,,,,0,1
10013,Person,Juan Bai,,,,,,,,0,1
10014,Person,Alexandra Obrien,,,,,,,,0,1
10015,Person,Wei Yu,,,,,,,,0,1
10017,Person,Ping Liao,,,,,,,,0,1
10018,Person,Trevor Bass,,,,,,,,0,1
10019,Person,Xiuying Du,,,,,,,,0,1
10020,Person,Xia Yuan,,,,,,,,0,1
10021,Person,Sandra Burke,,,,,,,,0,1
10022,Person,Yan Li,,,,,,,,0,2
10024,Person,Yan Hao,,,,,,,,0,1
10025,Person,Juan Xue,,,,,,,,0,1
10026,Person,Jing Qian,,,,,,,,0,2
10027,Person,Wei Tang,,,,,,,,0,1
10028,Person,Yang Zhong,,,,,,,,0,1
10029,Person,Tao Pan,,,,,,,,0,1
10030,Person,Tao Xia,,,,,,,,0,2
10031,Person,Li Luo,,,,,,,,0,2
10033,Person,Yan Zhou,,,,,,,,0,1
10034,Person,Min Jia,,,,,,,,0,1
10036,Person,Xiulan Gong,,,,,,,,0,1
10037,Person,Ping Liao,,,,,,,,0,1
10038,Person,Chao Wang,,,,,,,,0,1
10039,Person,Jun Fu,,,,,,,,0,1
10040,Person,Jing Meng,,,,,,,,0,1
10041,Person,Ming Cao,,,,,,,,0,1
10042,Person,Gang Gao,,,,,,,,0,1
10044,Person,James Goodwin,,,,,,,,0,2
10047,Person,Chao Xu,,,,,,,,0,1
10048,Person,Min Peng,,,,,,,,0,1
10049,Person,Jun Duan,,,,,,,,0,1
10050,Person,Xiulan Gu,,,,,,,,0,1
10051,Person,Ping Hao,,,,,,,,0,2
10052,Person,Yong Lai,,,,,,,,0,1
10053,Person,Qiang Shen,,,,,,,,0,2
10054,Person,Juan Xie,,,,,,,,0,1
10056,Person,Tiziano Bianchi,,,,,, Mona Rey,,0,2
10057,Person,Anthony Scott,,,,,,,,0,1
10058,Person,Vincenza Tropea,,,,,,,,0,1
10059,Person,Luigina Lattuada-Carfagna,,,,,,,,0,2
10060,Person,Marina Giradello-Pellegrini,,,,,,,,0,1
10061,Person,Matilda Gottardi,,,,,,,,0,1
10064,Person,Nicole Mccormick,,,,,,,,0,1
10065,Person,Robert Cannon,,,,,,,,0,1
10066,Person,Craig Gonzalez,,,,,,,,0,2
10069,Person,Rosmarie Losekann,,,,,,,,0,1
10070,Person,Karla Säuberlich-Reichmann,,,,,,,,0,1
10072,Person,Jérôme Blanchet,,,,,,,,0,2
10073,Person,Maurice Lacroix,,,,,,,,0,1
10074,Person,Renée Tanguy-Henry,,,,,,,,0,1
10076,Person,Ming He,,,,,,,,0,2
10077,Person,Jun Ma,,,,,,,,0,1
10078,Person,Tao Yu,,,,,,,,0,2
10079,Person,Tao Xiang,,,,,,,,0,1
10082,Person,Hortense Peron,,,,,,,,0,2
10083,Person,Brandi Riley,,,,,,,,0,2
10087,Person,Na Wen,,,,,,,,0,2
10089,Person,Kimaya Jaggi,,,,,,,,0,2
10092,Person,Xavier Pierre,,,,,,Xavier,,0,2
10093,Person,William de la Valentin,,,,,,,,0,1
10095,Person,Fang Xiang,,,,,,,,0,1
10096,Person,Qiang Gu,,,,,,,,0,2
10097,Person,Ping Zhang,,,,,,,,0,1
10099,Person,Catalina Borja Barbero,,,,,,Davin Tate,,0,1
10100,Person,Graciana Sacristán Saura,,,,,,,,0,2
10101,Person,Rosenda Reyes Salazar,,,,,,,,0,2
10103,Person,Yan Yao,,,,,,,,0,1
10104,Person,Gang Xia,,,,,,,,0,2
10106,Person,Leif Bien,,,,,,,,0,1
10107,Person,Margaretha Sager,,,,,,,,0,2
10108,Person,Elsbeth Löwer,,,,,,,,0,1
10109,Person,Alexej Klotz,,,,,,,,0,1
10112,Person,Lei Cheng,,,,,,,,0,1
10113,Person,Jing Lai,,,,,,,,0,1
10115,Person,Léon Lemaire,,,,,,,,0,1
10117,Person,David Hernandez,,,,,,,,0,3
10118,Person,Miss Kathleen Price,,,,,,,,0,2
10122,Person,Wei Xia,,,,,,,,0,1
10123,Person,Larry Mendez,,,,,,,,0,1
10125,Person,Maaya Suzuki,,,,,,,,0,2
10126,Person,Hiroshi Yamamoto,,,,,,,,0,1
10127,Person,Chiyo Ota,,,,,,,,0,1
10129,Person,Catherine Mcdonald,,,,,,,,0,1
10130,Person,Linda Bailey,,,,,,,,0,1
10131,Person,Rhonda Guerrero,,,,,,,,0,1
10134,Person,Kamila Bobko,,,,,,,,0,1
10136,Person,Bianka Tabak,,,,,,,,0,1
10137,Person,Olaf Dymarczyk,,,,,,,,0,1
10139,Person,Melissa Warren,,,,,,,,0,3
10144,Person,Chao Xue,,,,,,,,0,1
10145,Person,Leah Dixon,,,,,,,,0,1
10146,Person,Yong Zhu,,,,,,,,0,2
10147,Person,Yan Li,,,,,,,,0,1
10148,Person,Yan Cao,,,,,,,,0,1
10149,Person,Gang Li,,,,,,,,0,3
10151,Person,Emily Campos,,,,,,,,0,2
10152,Person,Haley Lawson,,,,,,,,0,1
10154,Person,Lei Jiang,,,,,,,,0,1
10157,Person,Isaac Huet du Cousin,,,,,,,,0,1
10161,Person,Guiying Dai,,,,,,,,0,1
10162,Person,Tao Xu,,,,,,,,0,1
10163,Person,Qiang Gong,,,,,,,,0,2
10164,Person,Jing Gong,,,,,,,,0,1
10166,Person,Li Qian,,,,,,,,0,1
10167,Person,Min Kang,,,,,,,,0,2
10168,Person,Fang Cai,,,,,,,,0,1
10170,Person,Tao Cai,,,,,,,,0,2
10171,Person,Qiang Pan,,,,,,,,0,1
10172,Person,Tao Shao,,,,,,,,0,1
10174,Person,Yan Shi,,,,,,,,0,1
10176,Person,Dana Medina,,,,,,,,0,1
10177,Person,Min Fan,,,,,,,,0,1
10178,Person,Ming Kang,,,,,,,,0,2
10180,Person,Yang Yang,,,,,,,,0,2
10181,Person,Guiying Shi,,,,,,,,0,1
10184,Person,Curt Wieloch,,,,,,,,0,2
10186,Person,Amanda Peterson,,,,,,,,0,2
10187,Person,Alexander Carr,,,,,,,,0,1
10188,Person,Lisa Miller,,,,,,,,0,2
10189,Person,Joseph Ho,,,,,,,,0,1
10190,Person,Colleen Richards,,,,,,,,0,1
10191,Person,Jie Lei,,,,,,,,0,1
10193,Person,Min Mo,,,,,,,,0,2
10195,Person,Natan Molka,,,,,,,,0,1
10196,Person,Grzegorz Pacocha,,,,,,,,0,1
10199,Person,Patrick Herrera,,,,,,,,0,2
10200,Person,Fenne Ferran,,,,,,,,0,1
10202,Person,Xiuying Xu,,,,,, Onyx Rose,,0,1
10203,Person,Yang Dong,,,,,,,,0,2
10204,Person,Na Xiong,,,,,,,,0,1
10205,Person,Juan Cui,,,,,,,,0,2
10207,Person,Leoncio de Moliner,,,,,, C.R. Frost,,0,2
10208,Person,Gabriel Barr,,,,,,,,0,2
10209,Person,Matthew Gallagher,,,,,,,,0,2
10210,Person,Michelle Smith,,,,,,,,0,2
10212,Person,Robert Jenkins,,,,,,,,0,3
10213,Person,Richard Morton,,,,,,,,0,1
10214,Person,Kari Williams,,,,,,,,0,1
10216,Person,Gang Sun,,,,,,,,0,1
10219,Person,Chao Zhong,,,,,, Dawn,,0,1
10220,Person,Xiulan Yang,,,,,,,,0,1
10221,Person,Yosuke Matsumoto,,,,,,,,0,1
10223,Person,Lei Lu,,,,,,,,0,6
10224,Person,Xia Song,,,,,,,,0,5
10225,Person,Jie Wang,,,,,,,,0,1
10227,Person,Inès-Adèle Valette,,,,,,,,0,3
10228,Person,Robert Renault,,,,,,,,0,2
10230,Person,Charles Shaw,,,,,,,,0,2
10231,Person,James Williams,,,,,,,,0,1
10233,Person,Natasha Duncan,,,,,,,,0,1
10234,Person,Jason Baker,,,,,,,,0,1
10237,Person,Heather Lutz,,,,,,,,0,5
10238,Person,Erika Austin,,,,,,,,0,1
10239,Person,Kimberly Nelson,,,,,,,,0,2
10242,Person,Xiuying Kang,,,,,,,,0,1
10243,Person,Ming Long,,,,,,,,0,1
10244,Person,Gang Yi,,,,,,,,0,2
10245,Person,Sue May,,,,,,,,0,1
10248,Person,Melissa Watson,,,,,,,,0,1
10250,Person,Li Wu,,,,,,,,0,3
10251,Person,Fang Mao,,,,,,,,0,6
10253,Person,Na Gu,,,,,,,,0,2
10254,Person,Chao Cui,,,,,,,,0,1
10255,Person,Na Bai,,,,,,,,0,1
10256,Person,Lei Yin,,,,,,,,0,1
10257,Person,Guiying Pan,,,,,,,,0,1
10260,Person,Brent Larsen,,,,,,,,0,1
10261,Person,Min Cui,,,,,,,,0,2
10262,Person,Mark Heath,,,,,,,,0,1
10263,Person,Fang Pan,,,,,,,,0,2
10264,Person,Ming Yi,,,,,,,,0,1
10265,Person,Wei Pan,,,,,,,,0,1
10267,Person,Mary Mies,,,,,,,,0,1
10268,Person,Janette Reuter,,,,,,,,0,1
10271,Person,Tao Xu,,,,,,,,0,1
10272,Person,Xiulan Duan,,,,,,,,0,1
10273,Person,Tao Li,,,,,,,,0,1
10274,Person,Qiang Gu,,,,,,,,0,1
10276,Person,Yan Hou,,,,,,,,0,2
10277,Person,Jie Dong,,,,,,,,0,1
10278,Person,Chao Yan,,,,,,,,0,1
10280,Person,Szymon Pazik,,,,,,,,0,1
10284,Person,Terry Nelson,,,,,,,,0,1
10285,Person,Phillip Kane,,,,,,,,0,1
10286,Person,Michael Perez,,,,,,,,0,1
10287,Person,Benjamin Chen,,,,,,,,0,1
10288,Person,Jeffrey Butler,,,,,,,,0,2
10291,Person,Jun Tian,,,,,,,,0,1
10292,Person,Juan Yin,,,,,,,,0,1
10293,Person,Jun Kong,,,,,,,,0,2
10296,Person,Xiuying Xia,,,,,,,,0,1
10297,Person,Guiying Lei,,,,,,,,0,2
10298,Person,Jing Kong,,,,,,,,0,1
10299,Person,Xia Cai,,,,,,,,0,1
10302,Person,Fabian Durys,,,,,,,,0,1
10303,Person,Konrad Meissner,,,,,,,,0,4
10304,Person,Ida Ryfa,,,,,,,,0,3
10305,Person,Magdalene Fliegner,,,,,,,,0,1
10306,Person,Natasza Dydo,,,,,,,,0,4
10307,Person,Klara Parkitna,,,,,,,,0,2
10311,Person,Siya Sahni,,,,,,,,0,4
10312,Person,Ishita Bahri,,,,,,,,0,2
10314,Person,Andree Tschentscher,,,,,,,,0,1
10315,Person,Theres Roht,,,,,,,,0,1
10316,Person,Tülay Tlustek,,,,,,,,0,1
10320,Person,Mark Hellevoort-Verbruggen,,,,,,,,0,1
10321,Person,Szymon Samol,,,,,,,,0,1
10322,Person,Femke Mulder,,,,,,,,0,2
10323,Person,Julie van der Noot,,,,,,,,0,1
10324,Person,Mats Bökenkamp,,,,,,,,0,1
10325,Person,Julie Schatteleijn-Haack,,,,,,,,0,2
10326,Person,Sofie van der Hoeven,,,,,,,,0,1
10327,Person,Jesper Heijmans,,,,,,,,0,1
10328,Person,Femke van Dagsburg,,,,,,,,0,1
10329,Person,Bibi Vos,,,,,,,,0,1
10330,Person,Cato van Holland,,,,,,,,0,1
10331,Person,Piotr Smoter,,,,,,,,0,1
10334,Person,Ming Shao,,,,,, Terra,,0,1
10335,Person,Na Qin,,,,,,,,0,2
10339,Person,Xia Xiao,,,,,,,,0,1
10340,Person,Li Lu,,,,,,,,0,1
10341,Person,Jun Yu,,,,,,,,0,1
10343,Person,Colleen Velazquez,,,,,, The Raven,,0,1
10344,Person,Jeffrey Munoz PhD,,,,,,,,0,2
10345,Person,Amber Bates,,,,,,,,0,1
10346,Person,Thomas Salinas,,,,,,,,0,2
10347,Person,Robert Garcia,,,,,,,,0,4
10348,Person,Cody Patterson,,,,,,,,0,1
10349,Person,Ryan Austin,,,,,,,,0,3
10351,Person,Rémy Jourdan,,,,,,,,0,1
10352,Person,Brigitte Langlois,,,,,,,,0,1
10355,Person,Ishaan Mahal,,,,,,,,0,1
10356,Person,Yuvaan Chopra,,,,,,,,0,2
10357,Person,Heer Balan,,,,,,,,0,1
10359,Person,Nicole Gonzalez,,,,,,Electric Nocturne,,0,2
10360,Person,Angela Gonzalez,,,,,,,,0,1
10362,Person,Ming Shi,,,,,,,,0,2
10363,Person,Guiying Song,,,,,,,,0,3
10364,Person,Jing Tian,,,,,,,,0,4
10365,Person,Tao Hou,,,,,,,,0,2
10369,Person,Jesus Rivas,,,,,,,,0,1
10370,Person,Jill Goodman,,,,,,,,0,1
10371,Person,Marc Drake,,,,,,,,0,1
10372,Person,Phillip Jones,,,,,,,,0,1
10373,Person,Sharon Grant,,,,,,,,0,2
10374,Person,Hannah Payne,,,,,,,,0,1
10375,Person,Yong Hu,,,,,,,,0,2
10377,Person,Przemysław Szałkiewicz,,,,,,,,0,2
10378,Person,Roksana Kurzak,,,,,,,,0,1
10380,Person,Elizabeth Hill,,,,,,,,0,1
10381,Person,Christie Woods,,,,,,,,0,1
10382,Person,Jennifer Reese,,,,,,,,0,2
10386,Person,Ping Mao,,,,,,,,0,1
10387,Person,Tao Yan,,,,,,,,0,2
10389,Person,Na Feng,,,,,,,,0,2
10391,Person,Li Lei,,,,,,,,0,1
10393,Person,Caleb Hunter,,,,,,,,0,1
10394,Person,Debbie Edwards,,,,,,,,0,1
10395,Person,Tiffany Martinez,,,,,,,,0,1
10396,Person,Thomas Palmer,,,,,,,,0,2
10397,Person,Eric King,,,,,,,,0,1
10399,Person,Ping Du,,,,,,,,0,1
10400,Person,Fang Zeng,,,,,,,,0,1
10401,Person,Lei Yao,,,,,,,,0,1
10403,Person,Elizabeth Nguyen,,,,,,,,0,4
10405,Person,Moritz Keudel,,,,,,,,0,1
10407,Person,Guiying Pan,,,,,,,,0,2
10408,Person,Xiuying Duan,,,,,,,,0,2
10409,Person,Ping Zheng,,,,,,,,0,1
10410,Person,Na Zhong,,,,,,,,0,3
10411,Person,Gang Meng,,,,,,,,0,1
10413,Person,Jun Hou,,,,,,,,0,1
10414,Person,Ping Wen,,,,,,,,0,1
10416,Person,Chao Yi,,,,,,,,0,3
10418,Person,Juan Li,,,,,,,,0,2
10420,Person,Yang Tian,,,,,,,,0,1
10422,Person,Chao Yi,,,,,,,,0,1
10423,Person,Tao Fang,,,,,,,,0,1
10424,Person,Karen Garcia,,,,,,,,0,1
10425,Person,Ming Fan,,,,,,,,0,1
10427,Person,Xiulan Mo,,,,,,,,0,2
10428,Person,Lei Xue,,,,,,,,0,1
10429,Person,Min Xia,,,,,,,,0,2
10430,Person,Jörg Niemeier,,,,,,,,0,6
10433,Person,Xia Chen,,,,,,,,0,1
10436,Person,Julie Larson,,,,,,,,0,2
10438,Person,Blake Melton,,,,,,,,0,2
10440,Person,Juanito Jimenez Hernández,,,,,,,,0,2
10442,Person,Kelly Jones,,,,,,,,0,5
10445,Person,Emily Taylor,,,,,,,,0,1
10446,Person,Christopher Gonzalez,,,,,,,,0,2
10449,Person,Samantha Munoz,,,,,,,,0,1
10450,Person,Urte Bachmann,,,,,,,,0,1
10451,Person,Erdmute Hermann-Karge,,,,,,,,0,4
10452,Person,Erkan Barkholz,,,,,,,,0,7
10454,Person,Jamie Smith,,,,,, Nova,,0,1
10455,Person,Nathaniel Craig,,,,,,,,0,2
10456,Person,Kayla Roberson,,,,,,,,0,2
10458,Person,Daniel Johnson,,,,,,,,0,1
10459,Person,Roger Allen,,,,,,,,0,1
10460,Person,Joyce Jackson,,,,,,,,0,1
10462,Person,Jun Shen,,,,,,,,0,1
10463,Person,Fang Lei,,,,,,,,0,1
10465,Person,Jie Zeng,,,,,,,,0,1
10466,Person,Fang Ma,,,,,,,,0,2
10467,Person,Debbie Hall,,,,,,,,0,1
10470,Person,Min Gong,,,,,,,,0,1
10471,Person,Ping Zhang,,,,,,,,0,1
10472,Person,Lei Yan,,,,,,,,0,1
10473,Person,Fang Meng,,,,,,,,0,2
10474,Person,Xiulan Tan,,,,,,,,0,1
10476,Person,Norbert Flisek,,,,,,,,0,3
10477,Person,Monika Przewłoka,,,,,,,,0,2
10479,Person,Xiuying Yan,,,,,,,,0,6
10481,Person,Charles Brown,,,,,, Mercury Stone,,0,1
10482,Person,Antonio Johnson,,,,,,,,0,3
10483,Person,Michelle Moore,,,,,,,,0,1
10485,Person,Chao Zhu,,,,,,,,0,1
10486,Person,Gang Lei,,,,,,,,0,1
10487,Person,Guiying Qiao,,,,,,,,0,2
10489,Person,Rick Franklin,,,,,,,,0,2
10490,Person,Meredith Hamilton,,,,,,,,0,1
10491,Person,Mitchell Mcpherson,,,,,,,,0,1
10494,Person,Yan Pan,,,,,,Corey Knight,,0,1
10495,Person,Jing Shen,,,,,,,,0,1
10496,Person,Fang Ren,,,,,,,,0,2
10497,Person,Xia Yuan,,,,,,,,0,2
10500,Person,Dominik Preiß,,,,,,,,0,1
10501,Person,Juan Pan,,,,,,,,0,2
10502,Person,Xiuying Ye,,,,,,,,0,2
10506,Person,Xia Yuan,,,,,,,,0,1
10508,Person,Tammy Turner,,,,,,Tammy,,0,1
10509,Person,Kristina Jackson,,,,,,,,0,2
10510,Person,Martin Ramirez,,,,,,,,0,1
10511,Person,Devin Wallace,,,,,,,,0,1
10512,Person,Jacob Garcia,,,,,,,,0,1
10514,Person,Paula Palmer,,,,,,,,0,1
10516,Person,Adira Chaudhuri,,,,,,,,0,1
10518,Person,Jessica Russell,,,,,,,,0,3
10522,Person,Qiang Dai,,,,,,,,0,1
10524,Person,Gang Bai,,,,,,,,0,2
10525,Person,Jing Fu,,,,,,,,0,1
10526,Person,Jun Jiang,,,,,,,,0,1
10527,Person,Ming Huang,,,,,,,,0,1
10528,Person,Jing Ding,,,,,,,,0,2
10529,Person,Omar Lewis,,,,,,,,0,2
10531,Person,Li Zheng,,,,,,,,0,1
10533,Person,Noor van Hoevel en van Zwindrecht,,,,,,,,0,2
10536,Person,Kunigunde Pechel,,,,,,,,0,2
10537,Person,Hortense du Dijoux,,,,,,,,0,2
10539,Person,Kristina Martinez,,,,,, Rosa Santos,,0,1
10540,Person,Sean Lewis,,,,,,,,0,1
10541,Person,Cheryl Peterson,,,,,,,,0,1
10542,Person,Perry Thompson,,,,,,,,0,1
10545,Person,Ming Deng,,,,,,,,0,1
10546,Person,Juan Zhong,,,,,,,,0,1
10547,Person,Na Shao,,,,,,,,0,1
10548,Person,Alisha Hartman,,,,,,,,0,2
10551,Person,Lei Tang,,,,,,,,0,1
10553,Person,Ming Tang,,,,,,,,0,2
10554,Person,Ping Fan,,,,,,,,0,6
10555,Person,Leandro Artigas Benítez,,,,,,,,0,5
10556,Person,Juan Cao,,,,,,,,0,1
10558,Person,Chuy Calderon Chaves,,,,,,,,0,1
10559,Person,Lupe Neira,,,,,,,,0,1
10560,Person,Guiying Hao,,,,,,,,0,1
10563,Person,Robert Carlson,,,,,,,,0,1
10564,Person,Daniel Aubert-Brunet,,,,,,,,0,5
10565,Person,Susan Garcia,,,,,,,,0,1
10568,Person,Jing Ren,,,,,,,,0,2
10569,Person,Yang Gao,,,,,,,,0,1
10570,Person,Jie Fang,,,,,,,,0,1
10571,Person,Francisco Kerr,,,,,,,,0,1
10572,Person,Matthew Adams,,,,,,,,0,1
10573,Person,Xiuying Qin,,,,,,,,0,1
10575,Person,Scott Snyder,,,,,,,,0,4
10577,Person,Gang Zheng,,,,,,,,0,1
10578,Person,Yang Mo,,,,,,,,0,2
10579,Person,Ashlee White,,,,,,,,0,1
10580,Person,Charlotte Escobar,,,,,,,,0,1
10581,Person,Juan Mao,,,,,,,,0,2
10583,Person,Lei Shao,,,,,,,,0,2
10586,Person,Amanda Lee,,,,,,Y$O FLAME (Young & Stacked Only),,0,1
10587,Person,Xiulan Zou,,,,,,,,0,1
10588,Person,Gang Chen,,,,,,,,0,2
10590,Person,Qiang Dong,,,,,,,,0,1
10591,Person,Jun Hao,,,,,,,,0,2
10592,Person,Yan Xiao,,,,,,,,0,1
10594,Person,Edward Morgan,,,,,,,,0,5
10597,Person,William Hansen,,,,,,,,0,1
10598,Person,Mark Martin,,,,,,,,0,2
10599,Person,Shawn Koch,,,,,,,,0,1
10602,Person,Vinnie Cole,,,,,,Vinnie,,0,1
10603,Person,Yong Xue,,,,,,,,0,1
10604,Person,Chao Yi,,,,,,,,0,1
10605,Person,Wei Yao,,,,,,,,0,1
10606,Person,Xiuying Peng,,,,,,,,0,1
10607,Person,Tao Zhu,,,,,,,,0,1
10609,Person,Kathleen Carroll,,,,,,,,0,1
10610,Person,Kenneth Knight,,,,,,,,0,2
10611,Person,Tiffany Lutz,,,,,,,,0,1
10613,Person,Tim Slingerland,,,,,,,,0,2
10614,Person,Femke de Koning-Hendriks,,,,,,,,0,1
10615,Person,Victor Miller,,,,,,,,0,1
10617,Person,Alexa Thomas,,,,,,,,0,1
10618,Person,George Snyder,,,,,,,,0,2
10619,Person,Kelly Sanders,,,,,,,,0,1
10621,Person,Qiang Huang,,,,,,,,0,1
10622,Person,Dale Suarez,,,,,,,,0,1
10623,Person,Jie Wang,,,,,,,,0,1
10626,Person,Helmtrud Mälzer-Paffrath,,,,,,,,0,1
10627,Person,Gudula Riehl,,,,,,,,0,1
10629,Person,Debra Jones,,,,,,,,0,2
10630,Person,Thomas Brown,,,,,,,,0,1
10633,Person,Jennifer Boyer,,,,,,,,0,1
10634,Person,Li Zhu,,,,,,,,0,1
10635,Person,Sarah Clark,,,,,,,,0,2
10637,Person,Ming Zhong,,,,,,,,0,4
10638,Person,Juan Dong,,,,,,,,0,2
10639,Person,Min Mo,,,,,,,,0,3
10640,Person,Tao Deng,,,,,,,,0,1
10643,Person,Tara Becker,,,,,,,,0,1
10644,Person,Julia Berry,,,,,,,,0,1
10646,Person,Xia Qiao,,,,,,,,0,2
10647,Person,Xiuying Hou,,,,,,,,0,2
10649,Person,Wei Liu,,,,,,,,0,2
10650,Person,Lei Guo,,,,,,,,0,1
10652,Person,Guiying Lei,,,,,,,,0,2
10654,Person,Patricia Jackson,,,,,,,,0,2
10655,Person,Gregory Kane,,,,,,,,0,1
10656,Person,Jessica Coleman,,,,,,,,0,1
10658,Person,Tanya Ratta,,,,,,,,0,1
10660,Person,Karl-August Beyer,,,,,,,,0,5
10661,Person,Angelina Sölzer,,,,,,,,0,6
10663,Person,Min Feng,,,,,,,,0,1
10664,Person,Elizabeth Garcia,,,,,,,,0,2
10665,Person,Ming Dai,,,,,,,,0,1
10667,Person,Agnes Stahr,,,,,,,,0,1
10669,Person,Yan Kang,,,,,,,,0,2
10670,Person,Tao Yin,,,,,,,,0,2
10671,Person,Yan Guo,,,,,,,,0,3
10672,Person,Jun Shao,,,,,,,,0,2
10675,Person,Gang He,,,,,,,,0,1
10677,Person,Jason Chavez,,,,,, Echo Phoenix,,0,1
10678,Person,Derek Robinson,,,,,,Feral Aria,,0,2
10679,Person,Sharon Mitchell,,,,,,,,0,1
10680,Person,Timothy Sanders,,,,,,,,0,1
10682,Person,Bianka Herrmann,,,,,,,,0,1
10683,Person,Juergen Carsten,,,,,,,,0,1
10686,Person,Michael Hill,,,,,,,,0,1
10687,Person,David Duncan,,,,,,,,0,1
10688,Person,Monique Jefferson,,,,,,,,0,2
