artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,is_performer,is_recent_debut,recent_notable_works,outbound_influence,years_since_notoriety,notoriety_recency_score,collab_with_popular_count,recent_collab_count,collab_growth_rate,recent_inbound_influence,genre_alignment_score,prestige_label_count,prestige_group_count,prestige_score,influenced_by_popular_score,role_diversity,of_genre_works,of_influence_edges,of_alignment,id,name,stage_name,display_name,was_in_group,was_in_high_influence_group,group_name,group_prestige,group_inbound_influence,group_notable_works
8755,2004,2004,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,8755.0,Chris Cook,,Chris Cook,False,False,None,0,0,0
8756,2004,2004,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,2,0,0,0,8756.0,Destiny Griffin,,Destiny Griffin,False,False,None,0,0,0
8757,2004,2004,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,8757.0,Yan Ye,,Yan Ye,False,False,None,0,0,0
8759,1984,1991,2,2,,,2,,7,True,False,0,1,,0.0,0,0,0.5714285714285714,0,0,2,0,2,0,2,0,0,0,8759.0,Daniel Collins,,Daniel Collins,False,False,None,0,0,0
8760,1984,1991,2,2,,,2,,7,True,False,0,1,,0.0,0,0,0.5714285714285714,0,0,2,0,2,0,1,0,0,0,8760.0,Barbara Moore,,Barbara Moore,False,False,None,0,0,0
8761,1991,1991,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8761.0,David Bowen,,David Bowen,False,False,None,0,0,0
8762,1984,1991,2,2,,,2,,7,True,False,0,1,,0.0,0,0,0.5714285714285714,0,0,2,0,2,0,1,0,0,0,8762.0,Amanda Morales,,Amanda Morales,False,False,None,0,0,0
8765,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8765.0,Ira Gole,,Ira Gole,False,False,None,0,0,0
8767,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,8767.0,Lei Chen,Stellar Lei,Stellar Lei,False,False,None,0,0,0
8768,2013,2020,2,2,,,2,,7,True,False,0,3,,0.0,2,0,0.5714285714285714,0,0,2,0,2,0,1,0,0,0,8768.0,Chao Peng,,Chao Peng,False,False,None,0,0,0
8769,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,8769.0,Yong Zhou,,Yong Zhou,False,False,None,0,0,0
8772,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8772.0,William Tyler,,William Tyler,False,False,None,0,0,0
8774,2027,2027,1,1,,,1,,0,True,True,0,7,,0.0,2,0,0.0,0,0,2,0,2,1,1,0,0,0,8774.0,Ming Lai,,Ming Lai,False,False,None,0,0,0
8775,2011,2030,3,3,2011.0,2030.0,2,0.0,19,True,False,1,11,10.0,0.0,1,0,0.2731629392971246,0,0,4,0,4,2,1,0,0,0,8775.0,Jessica Peck,,Jessica Peck,False,False,None,0,0,0
8777,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,8777.0,Fang Su,,Fang Su,False,False,None,0,0,0
8778,2015,2023,3,3,,,3,,8,True,False,0,4,,0.0,1,0,0.5576923076923076,0,0,4,0,4,1,1,0,0,0,8778.0,Xiulan Yao,,Xiulan Yao,False,False,None,0,0,0
8779,2017,2020,2,2,,,2,,3,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,2,0,0,0,8779.0,Min Ding,,Min Ding,False,False,None,0,0,0
8780,2017,2023,2,2,,,2,,6,True,False,0,3,,0.0,1,0,0.5,0,0,3,0,3,0,1,0,0,0,8780.0,April Johnson,,April Johnson,False,False,None,0,0,0
8783,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,1,11.0,0.0,1,0,0.0,0,0,1,0,1,0,2,0,0,0,8783.0,Chao Tian,,Chao Tian,False,False,None,0,0,0
8784,2029,2029,1,1,2029.0,2029.0,1,0.0,0,True,True,0,1,11.0,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8784.0,Jun Liang,,Jun Liang,False,False,None,0,0,0
8786,2000,2000,1,1,,,1,,0,True,False,0,2,,0.0,3,0,0.0,0,0,2,0,2,1,1,0,0,0,8786.0,Jennifer Cox,,Jennifer Cox,False,False,None,0,0,0
8789,2017,2026,2,2,,,1,,9,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8789.0,Sonia Krochmal,,Sonia Krochmal,False,False,None,0,0,0
8792,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8792.0,Xiulan Gu,,Xiulan Gu,False,False,None,0,0,0
8793,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,3,0,0,0,8793.0,Kevin Morrow,,Kevin Morrow,False,False,None,0,0,0
8794,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,0,0,8794.0,Michael Montgomery,,Michael Montgomery,False,False,None,0,0,0
8796,2020,2020,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,8796.0,Ferdinando Nordio,,Ferdinando Nordio,False,False,None,0,0,0
8797,2020,2020,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,8797.0,Richard Davis,,Richard Davis,False,False,None,0,0,0
8799,2020,2026,2,2,,,2,,6,True,False,0,5,,0.0,0,0,0.5,0,0,1,0,1,1,2,0,1,1,8799.0,Eleanora Bersani,,Eleanora Bersani,False,False,None,0,0,0
8802,2014,2020,2,2,,,1,,6,True,False,0,6,,0.0,0,0,0.0,0,0,1,0,1,2,1,0,0,0,8802.0,Anya Krishnan,,Anya Krishnan,False,False,None,0,0,0
8804,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,1,1,0,0,0,8804.0,Yan Yi,Verona Static,Verona Static,False,False,None,0,0,0
8807,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8807.0,Tao Zhu,,Tao Zhu,False,False,None,0,0,0
8808,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8808.0,Min Qian,,Min Qian,False,False,None,0,0,0
8810,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8810.0,Jun Hu,,Jun Hu,False,False,None,0,0,0
8817,2012,2012,1,1,,,1,,0,True,False,0,0,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,8817.0,Jun Yu,,Jun Yu,False,False,None,0,0,0
8818,2012,2012,1,1,,,1,,0,True,False,0,0,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,8818.0,Stephanie Wilkerson,,Stephanie Wilkerson,False,False,None,0,0,0
8819,2012,2012,1,1,,,1,,0,True,False,0,0,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,8819.0,Grace Duncan,,Grace Duncan,False,False,None,0,0,0
8822,2010,2010,1,1,2010.0,2010.0,1,0.0,0,True,False,0,6,30.0,0.0,3,0,0.0,0,0,1,0,1,2,2,0,0,0,8822.0,Giacinto Maderna,,Giacinto Maderna,False,False,None,0,0,0
8824,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8824.0,Fang Xie,,Fang Xie,False,False,None,0,0,0
8827,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8827.0,Fang Qiu,,Fang Qiu,False,False,None,0,0,0
8828,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8828.0,Yong Lei,,Yong Lei,False,False,None,0,0,0
8829,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8829.0,Juan Pan,,Juan Pan,False,False,None,0,0,0
8830,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8830.0,Li Feng,,Li Feng,False,False,None,0,0,0
8831,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,1,0,1,8831.0,Yong Tao,,Yong Tao,False,False,None,0,0,0
8833,1990,1991,2,2,,,2,,1,True,False,0,1,,0.0,2,0,0.0,0,0,2,0,2,0,2,0,0,0,8833.0,Lori Lee,,Lori Lee,False,False,None,0,0,0
8835,2014,2014,1,0,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8835.0,Michael Hall,,Michael Hall,False,False,None,0,0,0
8839,2028,2028,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,1,1,8839.0,Lori Schmidt,,Lori Schmidt,False,False,None,0,0,0
8841,2004,2004,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8841.0,Roman Švec,Roman Svec,Roman Svec,False,False,None,0,0,0
8847,2027,2027,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,1,1,0,0,0,8847.0,Wei Qian,,Wei Qian,False,False,None,0,0,0
8848,2027,2027,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,1,2,0,0,0,8848.0,Yang Zhao,,Yang Zhao,False,False,None,0,0,0
8849,2027,2027,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,1,1,0,0,0,8849.0,Yong Dong,,Yong Dong,False,False,None,0,0,0
8850,2027,2027,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,1,2,0,0,0,8850.0,Xia Dai,,Xia Dai,False,False,None,0,0,0
8851,2021,2027,2,2,,,1,,6,True,False,0,2,,0.0,0,0,0.8333333333333334,0,0,4,0,4,2,1,0,0,0,8851.0,Jun Xiang,,Jun Xiang,False,False,None,0,0,0
8853,2023,2023,1,1,,,1,,0,True,False,0,6,,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,8853.0,Filippa Piane,,Filippa Piane,False,False,None,0,0,0
8860,2026,2026,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,2,0,2,0,1,1,1,2,8860.0,Stephen Allen,,Stephen Allen,False,False,None,0,0,0
8864,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8864.0,Ming Lin,,Ming Lin,False,False,None,0,0,0
8865,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8865.0,Yan He,,Yan He,False,False,None,0,0,0
8866,2013,2023,2,2,,,2,,10,True,False,0,2,,0.0,1,0,0.3,0,0,1,0,1,0,1,0,0,0,8866.0,Jun Yan,,Jun Yan,False,False,None,0,0,0
8868,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8868.0,Valeria Perini,,Valeria Perini,False,False,None,0,0,0
8869,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8869.0,Liberto Antonacci,,Liberto Antonacci,False,False,None,0,0,0
8871,2007,2020,2,2,,,2,,13,True,False,0,5,,0.0,0,0,0.3076923076923077,0,0,2,0,2,0,2,0,0,0,8871.0,Rossana Colletti,,Rossana Colletti,False,False,None,0,0,0
8875,2022,2022,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,3,0,0,0,8875.0,Gregory Jones,,Gregory Jones,False,False,None,0,0,0
8878,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8878.0,Lawrence Guzman,,Lawrence Guzman,False,False,None,0,0,0
8879,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8879.0,Yang Hou,,Yang Hou,False,False,None,0,0,0
8880,2021,2029,4,4,2023.0,2023.0,3,2.0,8,True,False,0,21,17.0,0.0,0,0,0.0,0,0,2,0,2,2,2,0,0,0,8880.0,Tao Gao,,Tao Gao,False,False,None,0,0,0
8882,2020,2020,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,1,2,8882.0,Xiuying Kang,,Xiuying Kang,False,False,None,0,0,0
8883,2017,2020,2,2,,,1,,3,True,False,0,4,,0.0,0,0,1.0,0,0,1,0,1,0,1,2,1,3,8883.0,Jun Xu,,Jun Xu,False,False,None,0,0,0
8884,2017,2020,2,2,,,1,,3,True,False,0,4,,0.0,0,0,1.0,0,0,1,0,1,0,1,2,1,3,8884.0,Chao Qiao,,Chao Qiao,False,False,None,0,0,0
8885,2020,2020,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,1,2,8885.0,Karen Robinson,,Karen Robinson,False,False,None,0,0,0
8887,1997,1997,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,8887.0,Qiang Qiao,,Qiang Qiao,False,False,None,0,0,0
8889,2010,2010,1,1,2010.0,2010.0,1,0.0,0,True,False,0,1,30.0,0.0,0,0,0.0,0,0,2,0,2,0,2,0,0,0,8889.0,Roswita Hande,,Roswita Hande,False,False,None,0,0,0
8890,2010,2010,1,1,2010.0,2010.0,1,0.0,0,True,False,0,1,30.0,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,8890.0,Katrin Steckel,,Katrin Steckel,False,False,None,0,0,0
8893,2025,2025,1,1,,,1,,0,True,True,0,4,,0.0,4,0,0.0,0,0,2,0,2,0,1,0,0,0,8893.0,Christopher Evans,Dylan Reed,Dylan Reed,False,False,None,0,0,0
8895,2025,2025,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,8895.0,Na Wen,,Na Wen,False,False,None,0,0,0
8896,2025,2025,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,8896.0,Jun Xie,,Jun Xie,False,False,None,0,0,0
8897,2025,2025,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,0,0,8897.0,Xia Meng,,Xia Meng,False,False,None,0,0,0
8898,2025,2025,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,8898.0,Nadja Gnatz,,Nadja Gnatz,False,False,None,0,0,0
8902,2013,2013,1,1,2013.0,2013.0,1,0.0,0,True,False,0,2,27.0,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8902.0,Miss Stephanie Middleton,,Miss Stephanie Middleton,False,False,None,0,0,0
8903,2013,2013,1,1,2013.0,2013.0,1,0.0,0,True,False,0,2,27.0,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8903.0,Nidia Menéndez Mateo,,Nidia Menéndez Mateo,False,False,None,0,0,0
8906,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8906.0,Krista Collins,,Krista Collins,False,False,None,0,0,0
8907,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8907.0,April Nelson,,April Nelson,False,False,None,0,0,0
8908,2022,2022,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,2,0,0,0,8908.0,Guiying Zhou,,Guiying Zhou,False,False,None,0,0,0
8912,2019,2019,1,1,,,1,,0,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8912.0,Garrett Salazar,,Garrett Salazar,False,False,None,0,0,0
8913,2019,2028,2,2,,,2,,9,True,False,0,15,,0.0,0,0,0.0,0,0,2,0,2,2,1,0,0,0,8913.0,Richard Goodman,,Richard Goodman,False,False,None,0,0,0
8915,2020,2024,2,2,,,1,,4,True,False,0,2,,0.0,0,0,0.75,0,0,1,0,1,0,1,0,0,0,8915.0,Isabelle Baudry de Michel,,Isabelle Baudry de Michel,False,False,None,0,0,0
8916,2020,2024,2,2,,,1,,4,True,False,0,2,,0.0,0,0,0.75,0,0,1,0,1,0,1,0,0,0,8916.0,Emmanuel de Blot,,Emmanuel de Blot,False,False,None,0,0,0
8917,2020,2024,2,2,,,1,,4,True,False,0,2,,0.0,0,0,0.75,0,0,1,0,1,0,1,0,0,0,8917.0,Bernard-André Rolland,,Bernard-André Rolland,False,False,None,0,0,0
8918,2020,2024,2,2,,,1,,4,True,False,0,2,,0.0,0,0,0.75,0,0,1,0,1,0,1,0,0,0,8918.0,Christelle Grégoire,,Christelle Grégoire,False,False,None,0,0,0
8922,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8922.0,Sierra Gibson,,Sierra Gibson,False,False,None,0,0,0
8923,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8923.0,Qiang Luo,,Qiang Luo,False,False,None,0,0,0
8926,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8926.0,Juan Tan,,Juan Tan,False,False,None,0,0,0
8928,2010,2010,1,1,,,1,,0,True,False,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8928.0,Anthony Farmer,,Anthony Farmer,False,False,None,0,0,0
8929,1985,2010,3,3,,,1,,25,True,False,0,2,,0.0,0,0,0.04,0,0,3,0,3,0,2,0,0,0,8929.0,Timothy Rios,,Timothy Rios,False,False,None,0,0,0
8932,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8932.0,Juan Zhu,,Juan Zhu,False,False,None,0,0,0
8934,2010,2021,2,2,,,2,,11,True,False,0,2,,0.0,0,0,0.2727272727272727,0,0,3,0,3,1,2,0,0,0,8934.0,Guiying Tan,,Guiying Tan,False,False,None,0,0,0
8935,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8935.0,Ping Shi,,Ping Shi,False,False,None,0,0,0
8939,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8939.0,Guiying Han,,Guiying Han,False,False,None,0,0,0
8941,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8941.0,Samuel Lewis,,Samuel Lewis,False,False,None,0,0,0
8943,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,0,0,1,0,1,0,2,0,0,0,8943.0,Steve Bailey,,Steve Bailey,False,False,None,0,0,0
8946,2026,2029,2,2,,,2,,3,True,True,0,6,,0.0,0,0,0.3333333333333333,0,0,2,0,2,1,1,0,0,0,8946.0,Yang Yi,,Yang Yi,False,False,None,0,0,0
8948,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,1,3,0,0,0,8948.0,Jing Deng,,Jing Deng,False,False,None,0,0,0
8950,2013,2024,3,3,2014.0,2024.0,1,1.0,11,True,False,0,6,16.0,0.0,0,0,0.0,0,0,1,0,1,0,3,0,0,0,8950.0,Carolyn Donovan,,Carolyn Donovan,False,False,None,0,0,0
8955,2023,2027,2,2,,,1,,4,True,False,0,8,,0.0,1,0,1.0,0,0,2,0,2,1,2,0,0,0,8955.0,Stephanie Huhn,,Stephanie Huhn,False,False,None,0,0,0
8957,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8957.0,Rainer Mans,,Rainer Mans,False,False,None,0,0,0
8959,2027,2027,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8959.0,René Sans,,René Sans,False,False,None,0,0,0
8960,2027,2029,2,2,,,2,,2,True,True,0,1,,0.0,0,0,1.5,0,0,2,0,2,0,1,0,0,0,8960.0,Yésica de Oller,,Yésica de Oller,False,False,None,0,0,0
8961,2027,2027,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8961.0,Emelina Verdejo Otero,,Emelina Verdejo Otero,False,False,None,0,0,0
8962,2027,2027,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8962.0,Inés del Valenciano,,Inés del Valenciano,False,False,None,0,0,0
8965,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,0,0,8965.0,Ping Xue,,Ping Xue,False,False,None,0,0,0
8966,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8966.0,Yong Luo,,Yong Luo,False,False,None,0,0,0
8967,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,8967.0,Tao Bai,,Tao Bai,False,False,None,0,0,0
8970,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8970.0,Justin Hensley,,Justin Hensley,False,False,None,0,0,0
8971,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8971.0,Amy Marshall,,Amy Marshall,False,False,None,0,0,0
8973,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8973.0,Andrea Brooks,,Andrea Brooks,False,False,None,0,0,0
8974,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8974.0,Emily Taylor,,Emily Taylor,False,False,None,0,0,0
8976,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8976.0,James Bishop,,James Bishop,False,False,None,0,0,0
8979,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,1,0,1,8979.0,Fang Xiang, THVNDER, THVNDER,False,False,None,0,0,0
8980,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,0,1,8980.0,Li Zhou,,Li Zhou,False,False,None,0,0,0
8982,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,0,1,8982.0,Jun Wang,,Jun Wang,False,False,None,0,0,0
8984,2029,2029,1,1,,,1,,0,True,True,0,3,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,1,1,8984.0,Wei Peng, Nebula Prince, Nebula Prince,False,False,None,0,0,0
8985,2029,2029,1,1,,,1,,0,True,True,0,3,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,1,1,8985.0,Yan Lin,,Yan Lin,False,False,None,0,0,0
8986,2029,2029,1,1,,,1,,0,True,True,0,3,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,1,1,8986.0,Charles Marshall,,Charles Marshall,False,False,None,0,0,0
8991,2013,2013,2,2,2013.0,2013.0,1,0.0,0,True,False,0,1,27.0,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,8991.0,Éric Daniel,,Éric Daniel,False,False,None,0,0,0
8993,2003,2003,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,8993.0,Cody Rowe,,Cody Rowe,False,False,None,0,0,0
8995,2003,2027,2,2,,,1,,24,True,False,0,2,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,0,0,8995.0,Lei Zhu,,Lei Zhu,False,False,None,0,0,0
9001,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,0,0,9001.0,Johnathan Sanchez,,Johnathan Sanchez,False,False,None,0,0,0
9002,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,9002.0,Li Wei,,Li Wei,False,False,None,0,0,0
9005,2004,2004,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,2,1,0,1,9005.0,Michael Anderson,,Michael Anderson,False,False,None,0,0,0
9006,2004,2004,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,1,0,1,9006.0,Fenna Zwart,,Fenna Zwart,False,False,None,0,0,0
9009,2004,2004,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,0,0,9009.0,Stephanie Fritz,,Stephanie Fritz,False,False,None,0,0,0
9011,2021,2027,2,1,,,2,,6,True,False,0,1,,0.0,0,0,0.0,1,0,0,0,0,0,3,0,0,0,9011.0,Jonathan Guerrero,,Jonathan Guerrero,False,False,None,0,0,0
9015,2024,2024,1,1,,,1,,0,True,False,0,2,,0.0,5,0,0.0,0,0,1,0,1,0,2,0,0,0,9015.0,Ping Yan,,Ping Yan,False,False,None,0,0,0
9016,2024,2024,1,1,,,1,,0,True,False,0,2,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,9016.0,Jun Meng,,Jun Meng,False,False,None,0,0,0
9017,2024,2024,1,1,,,1,,0,True,False,0,2,,0.0,5,0,0.0,0,0,1,0,1,0,1,0,0,0,9017.0,Jie Gao,,Jie Gao,False,False,None,0,0,0
9018,2024,2024,1,1,,,1,,0,True,False,0,2,,0.0,5,0,0.0,0,0,1,0,1,0,2,0,0,0,9018.0,Kara Frazier,,Kara Frazier,False,False,None,0,0,0
9020,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,9020.0,William Duncan,,William Duncan,False,False,None,0,0,0
9022,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,9022.0,Xiulan Sun,,Xiulan Sun,False,False,None,0,0,0
9023,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,9023.0,Yasuhiro Sato,,Yasuhiro Sato,False,False,None,0,0,0
9027,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,9027.0,Chao Xiong,,Chao Xiong,False,False,None,0,0,0
9031,2018,2026,4,3,,,3,,8,True,False,0,15,,0.0,6,0,2.238709677419355,0,0,3,0,3,2,2,0,0,0,9031.0,Erica Walton,,Erica Walton,True,False,Liquid Prism,7,5,2
9032,2018,2026,4,3,,,3,,8,True,False,0,15,,0.0,6,0,2.238709677419355,0,0,3,0,3,2,2,0,0,0,9032.0,Matthew Yoder,,Matthew Yoder,True,False,Liquid Prism,7,5,2
9034,2010,2021,2,2,,,2,,11,True,False,0,1,,0.0,1,0,0.4545454545454545,0,0,2,0,2,0,1,0,0,0,9034.0,Fang Chang,,Fang Chang,False,False,None,0,0,0
