artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,is_performer,is_recent_debut,recent_notable_works,outbound_influence,years_since_notoriety,notoriety_recency_score,collab_with_popular_count,recent_collab_count,collab_growth_rate,recent_inbound_influence,genre_alignment_score,prestige_label_count,prestige_group_count,prestige_score,influenced_by_popular_score,role_diversity,of_genre_works,of_influence_edges,of_alignment,id,name,stage_name,display_name,recent_collab_norm_pre,growth_norm_pre,collab_score,recent_notable_works_norm,outbound_influence_norm,collab_with_popular_count_norm,recent_inbound_influence_norm,genre_alignment_score_norm,genre_diversity_norm,prestige_score_norm,influenced_by_popular_score_norm,role_diversity_norm,notoriety_recency_score_norm,collab_score_norm,rising_star_score,rank,was_in_group,was_in_high_influence_group,group_name,group_prestige,group_inbound_influence,group_notable_works
9870,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,3,14.0,0.0,3,0,0.0,0,0,1,0,1,0,2,0,1,1,9870.0,William Alexander,,William Alexander,0.0,0.0,0.0,0.0,0.125,0.4285714285714285,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0939,264.0,False,False,None,0,0,0
9906,2029,2029,1,0,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,9906.0,Xiuying Du,The Phantom Manifest,The Phantom Manifest,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0108,2506.0,False,False,None,0,0,0
9907,2029,2029,1,0,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,9907.0,Xiuying Lin,,Xiuying Lin,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0108,2506.0,False,False,None,0,0,0
9913,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,0,1,9913.0,Regina Davis,Q. DYNAMIK,Q. DYNAMIK,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
9914,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,0,1,9914.0,Jie Wan,,Jie Wan,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
9915,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,1,0,1,9915.0,Na Wen,,Na Wen,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0308,1542.0,False,False,None,0,0,0
9941,2027,2028,2,2,2028.0,2028.0,2,1.0,1,True,True,0,11,12.0,0.0,2,0,4.0,0,0,1,0,1,2,1,0,0,0,9941.0,Juan Wen,,Juan Wen,0.0,0.4,0.14,0.0,0.4583333333333333,0.2857142857142857,0.0,0.0,0.3333333333333333,0.2,0.25,0.0,0.0,0.1399999999999999,0.1558,71.0,False,False,None,0,0,0
9969,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,9969.0,Jun Jia,,Jun Jia,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0333,1350.0,False,False,None,0,0,0
9970,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,9970.0,Juan Liu,,Juan Liu,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0333,1350.0,False,False,None,0,0,0
9972,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,9972.0,Mark Martinez,,Mark Martinez,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0483,880.0,False,False,None,0,0,0
9973,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,9973.0,Cathrin Bruder,,Cathrin Bruder,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0333,1350.0,False,False,None,0,0,0
9975,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,2,0,0.0,0,0,1,0,1,0,2,0,0,0,9975.0,Silva Speer,,Silva Speer,0.0,0.0,0.0,0.0,0.0416666666666666,0.2857142857142857,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0651,536.0,False,False,None,0,0,0
9993,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,2,0,0.0,0,0,1,0,1,0,1,0,0,0,9993.0,Wei Shi,,Wei Shi,0.0,0.0,0.0,0.0,0.0833333333333333,0.2857142857142857,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.056,675.0,False,False,None,0,0,0
9994,2025,2029,3,3,,,2,,4,True,True,0,4,,0.0,2,0,0.5,0,0,2,0,2,1,2,0,0,0,9994.0,Juan Song,,Juan Song,0.0,0.05,0.0175,0.0,0.1666666666666666,0.2857142857142857,0.0,0.0,0.3333333333333333,0.4,0.125,0.5,0.0,0.0174999999999999,0.1227,125.0,False,False,None,0,0,0
10005,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,10005.0,Chao Zhao,,Chao Zhao,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0308,1542.0,False,False,None,0,0,0
10006,2026,2026,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,10006.0,Yang Cai,,Yang Cai,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0158,2169.0,False,False,None,0,0,0
10009,2027,2027,1,1,2027.0,2027.0,1,0.0,0,True,True,0,4,13.0,0.0,1,0,0.0,0,0,1,0,1,0,2,0,0,0,10009.0,Xiulan Shen,,Xiulan Shen,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0655,529.0,False,False,None,0,0,0
10025,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,10025.0,Juan Xue,,Juan Xue,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0325,1451.0,False,False,None,0,0,0
10026,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,10026.0,Jing Qian,,Jing Qian,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0325,1451.0,False,False,None,0,0,0
10027,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,10027.0,Wei Tang,,Wei Tang,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0325,1451.0,False,False,None,0,0,0
10029,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,10029.0,Tao Pan,,Tao Pan,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0325,1451.0,False,False,None,0,0,0
10030,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,10030.0,Tao Xia,,Tao Xia,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.0475,918.0,False,False,None,0,0,0
10031,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,10031.0,Li Luo,,Li Luo,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.0475,918.0,False,False,None,0,0,0
10036,2026,2026,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10036.0,Xiulan Gong,,Xiulan Gong,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0505,793.0,False,False,None,0,0,0
10037,2026,2026,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10037.0,Ping Liao,,Ping Liao,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0505,793.0,False,False,None,0,0,0
10038,2026,2026,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10038.0,Chao Wang,,Chao Wang,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0505,793.0,False,False,None,0,0,0
10039,2026,2026,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10039.0,Jun Fu,,Jun Fu,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0505,793.0,False,False,None,0,0,0
10041,2026,2026,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10041.0,Ming Cao,,Ming Cao,0.0,0.0,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0505,793.0,False,False,None,0,0,0
10044,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,1,14.0,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,10044.0,James Goodwin,,James Goodwin,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0308,1542.0,False,False,None,0,0,0
10048,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,10048.0,Min Peng,,Min Peng,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.035,1331.0,False,False,None,0,0,0
10049,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,10049.0,Jun Duan,,Jun Duan,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.035,1331.0,False,False,None,0,0,0
10050,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,10050.0,Xiulan Gu,,Xiulan Gu,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.035,1331.0,False,False,None,0,0,0
10051,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,10051.0,Ping Hao,,Ping Hao,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.05,835.0,False,False,None,0,0,0
10052,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,10052.0,Yong Lai,,Yong Lai,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.035,1331.0,False,False,None,0,0,0
10053,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,0,0,10053.0,Qiang Shen,,Qiang Shen,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.05,835.0,False,False,None,0,0,0
10054,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,10054.0,Juan Xie,,Juan Xie,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.035,1331.0,False,False,None,0,0,0
10072,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,0,0,10072.0,Jérôme Blanchet,,Jérôme Blanchet,0.0,0.0,0.0,0.0,0.0833333333333333,0.4285714285714285,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0731,422.0,False,False,None,0,0,0
10073,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,0,0,10073.0,Maurice Lacroix,,Maurice Lacroix,0.0,0.0,0.0,0.0,0.0833333333333333,0.4285714285714285,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0731,422.0,False,False,None,0,0,0
10074,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,0,0,10074.0,Renée Tanguy-Henry,,Renée Tanguy-Henry,0.0,0.0,0.0,0.0,0.0833333333333333,0.4285714285714285,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0731,422.0,False,False,None,0,0,0
10076,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,0,14.0,0.0,1,0,0.0,0,0,1,0,1,0,2,0,0,0,10076.0,Ming He,,Ming He,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0421,1085.0,False,False,None,0,0,0
10077,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,0,14.0,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10077.0,Jun Ma,,Jun Ma,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0271,1747.0,False,False,None,0,0,0
10078,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,0,14.0,0.0,1,0,0.0,0,0,1,0,1,0,2,0,0,0,10078.0,Tao Yu,,Tao Yu,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0421,1085.0,False,False,None,0,0,0
10079,2026,2026,1,1,2026.0,2026.0,1,0.0,0,True,True,0,0,14.0,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10079.0,Tao Xiang,,Tao Xiang,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0271,1747.0,False,False,None,0,0,0
10083,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,10083.0,Brandi Riley,,Brandi Riley,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0275,1672.0,False,False,None,0,0,0
10099,2029,2029,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,3,1,0,0,0,10099.0,Catalina Borja Barbero,Davin Tate,Davin Tate,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.2,0.375,0.0,0.0,0.0,0.0542,722.0,False,False,None,0,0,0
10100,2029,2029,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,3,2,0,0,0,10100.0,Graciana Sacristán Saura,,Graciana Sacristán Saura,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.2,0.375,0.5,0.0,0.0,0.0692,473.0,False,False,None,0,0,0
10101,2029,2029,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,3,1,0,0,0,10101.0,Rosenda Reyes Salazar,,Rosenda Reyes Salazar,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.2,0.375,0.0,0.0,0.0,0.0542,722.0,False,False,None,0,0,0
10104,2026,2026,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,10104.0,Gang Xia,,Gang Xia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.01,2522.0,False,False,None,0,0,0
10154,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,0,0,10154.0,Lei Jiang,,Lei Jiang,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0217,1958.0,False,False,None,0,0,0
10161,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,2,2,10161.0,Guiying Dai,,Guiying Dai,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0275,1672.0,False,False,None,0,0,0
10162,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,2,2,10162.0,Tao Xu,,Tao Xu,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0275,1672.0,False,False,None,0,0,0
10163,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,2,2,10163.0,Qiang Gong,,Qiang Gong,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0425,1060.0,False,False,None,0,0,0
10164,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,2,2,10164.0,Jing Gong,,Jing Gong,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0275,1672.0,False,False,None,0,0,0
10167,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,10167.0,Min Kang,,Min Kang,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.0358,1318.0,False,False,None,0,0,0
10174,2026,2026,1,1,,,1,,0,True,True,0,5,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,4,4,10174.0,Yan Shi,,Yan Shi,0.0,0.0,0.0,0.0,0.2083333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0563,661.0,False,False,None,0,0,0
10177,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10177.0,Min Fan,,Min Fan,0.0,0.0,0.0,0.0,0.0416666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.033,1390.0,False,False,None,0,0,0
10180,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,10180.0,Yang Yang,,Yang Yang,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,2491.0,False,False,None,0,0,0
10186,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,2,0,2,2,2,0,0,0,10186.0,Amanda Peterson,,Amanda Peterson,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.4,0.25,0.5,0.0,0.0,0.0625,559.0,False,False,None,0,0,0
10187,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,2,0,2,2,1,0,0,0,10187.0,Alexander Carr,,Alexander Carr,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0475,914.0,False,False,None,0,0,0
10189,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,2,0,2,2,1,0,0,0,10189.0,Joseph Ho,,Joseph Ho,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0475,914.0,False,False,None,0,0,0
10190,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,2,0,2,2,1,0,0,0,10190.0,Colleen Richards,,Colleen Richards,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0475,914.0,False,False,None,0,0,0
10191,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,2,0,2,2,1,0,0,0,10191.0,Jie Lei,,Jie Lei,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0,0.0,0.0475,914.0,False,False,None,0,0,0
10216,2026,2026,1,1,,,1,,0,True,True,0,7,,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,10216.0,Gang Sun,,Gang Sun,0.0,0.0,0.0,0.0,0.2916666666666666,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0458,950.0,False,False,None,0,0,0
10260,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,10260.0,Brent Larsen,,Brent Larsen,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0325,1451.0,False,False,None,0,0,0
10261,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,10261.0,Min Cui,,Min Cui,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0325,1451.0,False,False,None,0,0,0
10262,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,10262.0,Mark Heath,,Mark Heath,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0325,1451.0,False,False,None,0,0,0
10263,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,10263.0,Fang Pan,,Fang Pan,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.0475,918.0,False,False,None,0,0,0
10265,2028,2028,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,10265.0,Wei Pan,,Wei Pan,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0325,1451.0,False,False,None,0,0,0
10271,2026,2026,1,1,,,1,,0,True,True,0,5,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,1,1,10271.0,Tao Xu,,Tao Xu,0.0,0.0,0.0,0.0,0.2083333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0563,661.0,False,False,None,0,0,0
10272,2026,2026,1,1,,,1,,0,True,True,0,5,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,1,1,10272.0,Xiulan Duan,,Xiulan Duan,0.0,0.0,0.0,0.0,0.2083333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0563,661.0,False,False,None,0,0,0
10274,2026,2026,1,1,,,1,,0,True,True,0,5,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,1,1,10274.0,Qiang Gu,,Qiang Gu,0.0,0.0,0.0,0.0,0.2083333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0563,661.0,False,False,None,0,0,0
10335,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,10335.0,Na Qin,,Na Qin,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1899.0,False,False,None,0,0,0
10369,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10369.0,Jesus Rivas,,Jesus Rivas,0.0,0.0,0.0,0.0,0.0833333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0388,1182.0,False,False,None,0,0,0
10371,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10371.0,Marc Drake,,Marc Drake,0.0,0.0,0.0,0.0,0.0833333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0388,1182.0,False,False,None,0,0,0
10372,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10372.0,Phillip Jones,,Phillip Jones,0.0,0.0,0.0,0.0,0.0833333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0388,1182.0,False,False,None,0,0,0
10373,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10373.0,Sharon Grant,,Sharon Grant,0.0,0.0,0.0,0.0,0.0833333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0388,1182.0,False,False,None,0,0,0
10374,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10374.0,Hannah Payne,,Hannah Payne,0.0,0.0,0.0,0.0,0.0833333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0388,1182.0,False,False,None,0,0,0
10375,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10375.0,Yong Hu,,Yong Hu,0.0,0.0,0.0,0.0,0.0833333333333333,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0388,1182.0,False,False,None,0,0,0
10377,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,0,0,10377.0,Przemysław Szałkiewicz,,Przemysław Szałkiewicz,0.0,0.0,0.0,0.0,0.0416666666666666,0.1428571428571428,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.033,1390.0,False,False,None,0,0,0
10386,2028,2028,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,0,0,10386.0,Ping Mao,,Ping Mao,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.0,0.0,0.0442,987.0,False,False,None,0,0,0
10387,2028,2028,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,0,0,10387.0,Tao Yan,,Tao Yan,0.0,0.0,0.0,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.2,0.125,0.5,0.0,0.0,0.0592,634.0,False,False,None,0,0,0
