artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,outbound_influence,inbound_influence,of_alignment,out_norm,in_norm,notable_norm,diversity_norm,rising_star_score,id,name,stage_name
10581,2011.0,2011.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10581.0,Juan Mao,
10583,2029.0,2029.0,1,True,2029.0,2029.0,1,0.0,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10583.0,Lei Shao,
10586,2017.0,2017.0,1,True,2017.0,2017.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10586.0,Amanda Lee,Y$O FLAME (Young & Stacked Only)
10587,2017.0,2017.0,1,True,2017.0,2017.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10587.0,Xiulan Zou,
10588,2017.0,2017.0,1,True,2017.0,2017.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10588.0,Gang Chen,
10590,2017.0,2017.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10590.0,Qiang Dong,
10591,2017.0,2017.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10591.0,Jun Hao,
10592,2017.0,2017.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10592.0,Yan Xiao,
10594,2008.0,2020.0,2,1,,,2,,12.0,1,1,0,0.03225806451612903,0.02127659574468085,0.05,0.16666666666666666,0.060491878288721115,10594.0,Edward Morgan,
10598,2013.0,2013.0,1,True,,,1,,0.0,0,3,0,0.0,0.06382978723404255,0.05,0.0,0.02276595744680851,10598.0,Mark Martin,
10602,2027.0,2027.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10602.0,Vinnie Cole,Vinnie
10603,2027.0,2027.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10603.0,Yong Xue,
10604,2027.0,2027.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10604.0,Chao Yi,
10605,2027.0,2027.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10605.0,Wei Yao,
10606,2027.0,2027.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10606.0,Xiuying Peng,
10607,2027.0,2027.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10607.0,Tao Zhu,
10609,2017.0,2017.0,1,True,2017.0,2017.0,1,0.0,0.0,0,3,0,0.0,0.06382978723404255,0.05,0.0,0.02276595744680851,10609.0,Kathleen Carroll,
10610,2017.0,2017.0,1,True,2017.0,2017.0,1,0.0,0.0,0,3,0,0.0,0.06382978723404255,0.05,0.0,0.02276595744680851,10610.0,Kenneth Knight,
10611,2017.0,2017.0,1,True,2017.0,2017.0,1,0.0,0.0,0,3,0,0.0,0.06382978723404255,0.05,0.0,0.02276595744680851,10611.0,Tiffany Lutz,
10613,2012.0,2012.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10613.0,Tim Slingerland,
10614,2012.0,2012.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10614.0,Femke de Koning-Hendriks,
10615,2012.0,2012.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10615.0,Victor Miller,
10617,2013.0,2013.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10617.0,Alexa Thomas,
10618,2013.0,2013.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10618.0,George Snyder,
10622,2028.0,2028.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10622.0,Dale Suarez,
10623,2028.0,2028.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10623.0,Jie Wang,
10626,2030.0,2030.0,1,False,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.0,0.0,0.012903225806451613,10626.0,Helmtrud Mälzer-Paffrath,
10629,2020.0,2020.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10629.0,Debra Jones,
10633,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10633.0,Jennifer Boyer,
10635,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10635.0,Sarah Clark,
10637,2024.0,2027.0,2,2,,,2,,3.0,2,1,1,0.06451612903225806,0.02127659574468085,0.1,0.16666666666666666,0.08339510409517273,10637.0,Ming Zhong,
10639,2024.0,2027.0,2,2,,,2,,3.0,2,1,1,0.06451612903225806,0.02127659574468085,0.1,0.16666666666666666,0.08339510409517273,10639.0,Min Mo,
10643,2023.0,2023.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10643.0,Tara Becker,
10644,2023.0,2023.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10644.0,Julia Berry,
10646,2010.0,2010.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10646.0,Xia Qiao,
10647,2010.0,2010.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10647.0,Xiuying Hou,
10649,1999.0,1999.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10649.0,Wei Liu,
10652,2006.0,2006.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10652.0,Guiying Lei,
10654,2022.0,2022.0,1,False,,,1,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,10654.0,Patricia Jackson,
10655,2022.0,2022.0,1,False,,,1,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,10655.0,Gregory Kane,
10660,2023.0,2028.0,3,3,2023.0,2028.0,1,0.0,5.0,1,3,0,0.03225806451612903,0.06382978723404255,0.15000000000000002,0.0,0.05566918325326013,10660.0,Karl-August Beyer,
10661,2023.0,2028.0,4,4,2023.0,2028.0,1,0.0,5.0,4,5,0,0.12903225806451613,0.10638297872340426,0.2,0.0,0.1128894989704873,10661.0,Angelina Sölzer,
10663,2029.0,2029.0,1,True,2029.0,2029.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10663.0,Min Feng,
10664,2029.0,2029.0,1,True,2029.0,2029.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10664.0,Elizabeth Garcia,
10665,2029.0,2029.0,1,True,2029.0,2029.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10665.0,Ming Dai,
10669,2028.0,2028.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10669.0,Yan Kang,
10670,2013.0,2028.0,2,2,2013.0,2013.0,2,0.0,15.0,1,1,0,0.03225806451612903,0.02127659574468085,0.1,0.16666666666666666,0.07049187828872111,10670.0,Tao Yin,
10671,2013.0,2028.0,2,2,2013.0,2013.0,2,0.0,15.0,1,1,0,0.03225806451612903,0.02127659574468085,0.1,0.16666666666666666,0.07049187828872111,10671.0,Yan Guo,
10672,2028.0,2028.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10672.0,Jun Shao,
10677,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10677.0,Jason Chavez, Echo Phoenix
10678,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10678.0,Derek Robinson,Feral Aria
10680,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10680.0,Timothy Sanders,
10682,2007.0,2007.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10682.0,Bianka Herrmann,
10687,2020.0,2020.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10687.0,David Duncan,
10688,2020.0,2020.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10688.0,Monique Jefferson,
10690,2020.0,2020.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10690.0,Robert Cowan,
10691,2020.0,2020.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10691.0,Cassandra Carroll,
10692,2020.0,2020.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10692.0,Kimberly Martin,
10696,2004.0,2004.0,2,2,2004.0,2004.0,1,0.0,0.0,1,2,0,0.03225806451612903,0.0425531914893617,0.1,0.0,0.04141386410432396,10696.0,David Moore,
10697,2004.0,2004.0,2,2,2004.0,2004.0,1,0.0,0.0,1,2,0,0.03225806451612903,0.0425531914893617,0.1,0.0,0.04141386410432396,10697.0,Amanda Brock,
10701,2029.0,2029.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10701.0,Adam Gill,
10702,2029.0,2029.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10702.0,Xiulan Zou,
10703,2029.0,2029.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10703.0,Xiuying Shi,
10705,2010.0,2010.0,1,True,2010.0,2010.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10705.0,Ming Duan,Nova Apparition
10706,2010.0,2010.0,1,True,2010.0,2010.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10706.0,Xiuying Ding,
10707,2010.0,2010.0,1,True,2010.0,2010.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10707.0,Glenn Lewis,
10710,2004.0,2004.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10710.0,Ryan Woodard,
10711,2004.0,2004.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10711.0,Kyle Smith,
10712,2004.0,2004.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10712.0,Eric Holland,
10713,2004.0,2004.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10713.0,John Reed,
10714,2004.0,2004.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10714.0,Randy Gonzalez,
10717,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10717.0,Tao Gao,
10718,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10718.0,Brian Hall,
10719,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10719.0,Chao Bai,
10721,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10721.0,Xiulan Shao,
10723,2023.0,2023.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10723.0,Qiang Lai,
10724,2023.0,2023.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10724.0,Juan Kang,
10725,2013.0,2023.0,2,2,,,1,,10.0,1,1,0,0.03225806451612903,0.02127659574468085,0.1,0.0,0.037158544955387784,10725.0,Guiying Mo,
10729,2013.0,2023.0,2,2,,,2,,10.0,4,1,0,0.12903225806451613,0.02127659574468085,0.1,0.16666666666666666,0.10920155570807596,10729.0,Pierluigi Telesio,
10731,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10731.0,Xiuying Lin,
10732,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10732.0,Melissa Moore,
10733,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10733.0,Jeffrey Miller,
10734,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10734.0,Juan Cao,
10738,2024.0,2024.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10738.0,Jun Ding,
10739,2023.0,2023.0,1,True,2023.0,2023.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10739.0,Na Yu,
10742,2020.0,2027.0,3,3,2025.0,2025.0,2,5.0,7.0,0,2,0,0.0,0.0425531914893617,0.15000000000000002,0.16666666666666666,0.07184397163120568,10742.0,Scott Mckinney,
10743,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10743.0,Brandon Morales,
10744,2020.0,2027.0,3,3,2025.0,2025.0,2,5.0,7.0,0,2,0,0.0,0.0425531914893617,0.15000000000000002,0.16666666666666666,0.07184397163120568,10744.0,Terry Gonzalez,
10745,2020.0,2027.0,3,3,2025.0,2025.0,2,5.0,7.0,0,2,0,0.0,0.0425531914893617,0.15000000000000002,0.16666666666666666,0.07184397163120568,10745.0,Peter Jacobi Jäckel,
10748,2019.0,2019.0,1,True,,,1,,0.0,0,5,0,0.0,0.10638297872340426,0.05,0.0,0.031276595744680856,10748.0,Clinton Fischer, Obsidian Soul
10749,2019.0,2019.0,1,True,,,1,,0.0,0,5,0,0.0,0.10638297872340426,0.05,0.0,0.031276595744680856,10749.0,Franck Joly,
10750,2019.0,2019.0,1,True,,,1,,0.0,0,5,0,0.0,0.10638297872340426,0.05,0.0,0.031276595744680856,10750.0,Melissa Rivas,
10751,2019.0,2019.0,1,True,,,1,,0.0,0,5,0,0.0,0.10638297872340426,0.05,0.0,0.031276595744680856,10751.0,Erica Lopez,
10752,2019.0,2023.0,2,2,2023.0,2023.0,2,4.0,4.0,1,6,0,0.03225806451612903,0.1276595744680851,0.1,0.16666666666666666,0.09176847403340196,10752.0,Jillian Salazar,
10755,2023.0,2023.0,1,True,,,1,,0.0,2,0,1,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,10755.0,Qiang Sun,
10756,2023.0,2023.0,1,True,,,1,,0.0,2,0,1,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,10756.0,Xia Kang,
10757,2023.0,2023.0,1,True,,,1,,0.0,2,0,1,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,10757.0,Ming Hao,
10758,2023.0,2023.0,1,True,,,1,,0.0,2,0,1,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,10758.0,Yong Yao,
10760,2017.0,2017.0,1,True,,,1,,0.0,4,0,0,0.12903225806451613,0.0,0.05,0.0,0.061612903225806454,10760.0,Cyprian Goss,
10762,2028.0,2028.0,2,2,2028.0,2028.0,1,0.0,0.0,1,1,0,0.03225806451612903,0.02127659574468085,0.1,0.0,0.037158544955387784,10762.0,Chao Shi,
10764,2028.0,2028.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10764.0,Michael Buchanan,
10768,2023.0,2027.0,2,2,,,2,,4.0,4,2,0,0.12903225806451613,0.0425531914893617,0.1,0.16666666666666666,0.11345687485701211,10768.0,Dean Stevens,
10770,2028.0,2028.0,1,True,,,1,,0.0,2,0,0,0.06451612903225806,0.0,0.05,0.0,0.03580645161290323,10770.0,Brian Gonzalez,
10772,2017.0,2017.0,1,True,2017.0,2017.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10772.0,Yang Cao,
10774,2017.0,2017.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10774.0,Marvin Heuser,
10776,1997.0,2017.0,3,3,,,2,,20.0,2,1,0,0.06451612903225806,0.02127659574468085,0.15000000000000002,0.16666666666666666,0.09339510409517274,10776.0,Chloë de Gruil,
10778,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10778.0,Juan Ren,Nate Bishop
10779,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10779.0,Jing Tan,
10780,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10780.0,Gang He,
10781,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10781.0,Lei Zhong,
10784,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10784.0,Tao Shao,
10785,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10785.0,Terry Castillo,
10788,2024.0,2024.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10788.0,Vidur Khatri, Rex VIII
10789,2024.0,2024.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10789.0,Veer Raju,
10794,2010.0,2021.0,2,2,2010.0,2010.0,2,0.0,11.0,1,2,0,0.03225806451612903,0.0425531914893617,0.1,0.16666666666666666,0.07474719743765729,10794.0,Frédéric de la Coulon,
10795,2013.0,2013.0,1,False,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.0,0.0,0.012903225806451613,10795.0,Kristina Lang,
10796,2013.0,2013.0,1,False,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.0,0.0,0.012903225806451613,10796.0,Tiffany Cain,
10797,2013.0,2013.0,1,False,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.0,0.0,0.012903225806451613,10797.0,Aarav Chada,
10798,2010.0,2021.0,3,2,2010.0,2010.0,3,0.0,11.0,2,2,0,0.06451612903225806,0.0425531914893617,0.1,0.33333333333333337,0.12098375657744226,10798.0,Valérie Mathieu,
10801,2026.0,2029.0,2,2,2029.0,2029.0,2,3.0,3.0,0,0,0,0.0,0.0,0.1,0.16666666666666666,0.05333333333333334,10801.0,Devansh Divan,
10802,2029.0,2029.0,1,True,2029.0,2029.0,1,0.0,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10802.0,Misha Batta,
10803,2026.0,2029.0,2,2,2029.0,2029.0,2,3.0,3.0,0,0,0,0.0,0.0,0.1,0.16666666666666666,0.05333333333333334,10803.0,Fateh Dube,
10804,2026.0,2026.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10804.0,Sumer Kakar,
10807,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10807.0,Ping Cheng,
10808,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10808.0,Xia Liao,
10809,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10809.0,Yan Gu,
10811,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10811.0,Jing Wang,
10816,2025.0,2025.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10816.0,Livio Brenna,Velvet Anachronism
10817,2025.0,2025.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10817.0,Nino Pasolini,
10820,2029.0,2029.0,1,True,,,1,,0.0,1,1,0,0.03225806451612903,0.02127659574468085,0.05,0.0,0.027158544955387786,10820.0,Nout Zijlmans,
10821,2029.0,2029.0,1,True,,,1,,0.0,1,1,0,0.03225806451612903,0.02127659574468085,0.05,0.0,0.027158544955387786,10821.0,Xiuying Hou,
10823,2029.0,2030.0,2,2,,,2,,1.0,1,1,0,0.03225806451612903,0.02127659574468085,0.1,0.16666666666666666,0.07049187828872111,10823.0,Xia Wang,
10824,2029.0,2029.0,1,True,,,1,,0.0,1,1,0,0.03225806451612903,0.02127659574468085,0.05,0.0,0.027158544955387786,10824.0,Fang Shen,
10827,2032.0,2032.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10827.0,Juan Dai, Marco Sun
10829,2032.0,2032.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10829.0,Gang He,
10830,2032.0,2032.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10830.0,Jie Tang,
10831,2032.0,2032.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10831.0,Ronald Santos,
10834,2023.0,2023.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10834.0,Heidi Berry,
10838,2010.0,2010.0,1,False,,,1,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,10838.0,Shane Davis,
10841,2026.0,2026.0,1,True,2026.0,2026.0,1,0.0,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10841.0,Leslie Moore,
10842,2026.0,2026.0,1,True,2026.0,2026.0,1,0.0,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10842.0,Julie Thomas,
10843,2026.0,2026.0,1,True,2026.0,2026.0,1,0.0,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10843.0,Daniel Watson,
10846,2017.0,2017.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10846.0,Gang Fan,
10847,2004.0,2017.0,2,2,,,1,,13.0,1,0,0,0.03225806451612903,0.0,0.1,0.0,0.032903225806451615,10847.0,Jun Yin,
10849,2025.0,2025.0,1,True,,,1,,0.0,1,1,0,0.03225806451612903,0.02127659574468085,0.05,0.0,0.027158544955387786,10849.0,Lisa Crawford,
10853,2027.0,2027.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10853.0,Imelda Reising-Franke,
10856,2023.0,2023.0,1,True,2023.0,2023.0,1,0.0,0.0,1,3,0,0.03225806451612903,0.06382978723404255,0.05,0.0,0.03566918325326013,10856.0,Adam Arnold,
10857,2023.0,2023.0,1,True,2023.0,2023.0,1,0.0,0.0,1,3,0,0.03225806451612903,0.06382978723404255,0.05,0.0,0.03566918325326013,10857.0,Carlos Townsend,
10858,2023.0,2029.0,2,1,2023.0,2023.0,2,0.0,6.0,2,3,0,0.06451612903225806,0.06382978723404255,0.05,0.16666666666666666,0.08190574239304507,10858.0,Norma Huff,
10860,2013.0,2013.0,1,True,,,1,,0.0,0,1,0,0.0,0.02127659574468085,0.05,0.0,0.014255319148936171,10860.0,Roksana Kurzyna,
10862,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10862.0,Rebecca Bennett, Cobalt Sky
10863,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10863.0,Craig Villanueva,Sepia Reverie
10864,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10864.0,Alexander Rose,
10865,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10865.0,Michael Richard,
10866,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10866.0,Rhonda Mendez,
10868,2008.0,2029.0,2,2,2008.0,2008.0,1,0.0,21.0,0,1,0,0.0,0.02127659574468085,0.1,0.0,0.024255319148936173,10868.0,Ryan Palmer,
10869,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10869.0,Adam Smith,
10870,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10870.0,Thomas Robinson,
10871,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10871.0,Dylan Miller,
10872,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10872.0,Audrey Fritz,
10873,2029.0,2029.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10873.0,Mackenzie Garza,
10876,2029.0,2029.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10876.0,Cory Garrett,
10879,2029.0,2029.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10879.0,Shane Alexander,
10881,2015.0,2015.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10881.0,Xiulan Xie,
10882,2015.0,2015.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10882.0,Traci Thomas,
10884,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10884.0,Yang Lei,
10885,2026.0,2026.0,2,2,,,1,,0.0,2,1,0,0.06451612903225806,0.02127659574468085,0.1,0.0,0.0500617707618394,10885.0,Ping Du,
10886,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10886.0,Xiulan Jia,
10887,2022.0,2026.0,2,2,,,2,,4.0,1,0,0,0.03225806451612903,0.0,0.1,0.16666666666666666,0.06623655913978495,10887.0,Jing Li,
10888,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10888.0,Wei Wu,
10889,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10889.0,Guiying Zeng,
10890,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10890.0,Jun Fu,
10891,2026.0,2026.0,1,True,,,1,,0.0,1,0,0,0.03225806451612903,0.0,0.05,0.0,0.022903225806451613,10891.0,Wei Fan,
10894,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10894.0,Jackson Monroe,Jax Monroe
10895,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10895.0,Tao Zhao,
10896,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10896.0,Gang Chen,
10898,2013.0,2013.0,1,True,,,1,,0.0,0,0,0,0.0,0.0,0.05,0.0,0.010000000000000002,10898.0,Casey Farrell,
