artist_id,release_date,new_collabs,cumulative_collabs,id,name,stage_name,display_name
6724,2023.0,2,2,6724.0,Tadeusz Gemza,,Tadeusz Gemza
6726,2010.0,5,5,6726.0,Nicholas Chen,,Nicholas Chen
6726,2020.0,1,6,6726.0,Nicholas Chen,,Nicholas Chen
6728,2020.0,1,1,6728.0,Alexander Rivera,,Alexander Rivera
6730,2017.0,4,4,6730.0,Michael Mann, Theo Knight, Theo Knight
6731,2017.0,4,4,6731.0,Misty Reyes,,Misty Reyes
6732,2017.0,4,4,6732.0,Jonathan Lawson,,Jonathan Lawson
6733,2017.0,4,4,6733.0,Robert Quinn,,Robert Quinn
6734,2017.0,4,4,6734.0,Michael Flowers,,Michael Flowers
6737,2031.0,2,2,6737.0,Linda Guzman,BLVCK NIMBUS,BLVCK NIMBUS
6738,2031.0,2,2,6738.0,Christine Johnson,,Christine Johnson
6739,2031.0,2,2,6739.0,Gang Xiang,,Gang Xiang
6747,2018.0,2,2,6747.0,Štěpánka Bártová,,Štěpánka Bártová
6748,2018.0,2,2,6748.0,Miloslava Nováková,,Miloslava Nováková
6750,2018.0,2,2,6750.0,Momoko Tanaka,,Momoko Tanaka
6754,2010.0,3,3,6754.0,Lauretta Tresoldi,,Lauretta Tresoldi
6754,2013.0,4,7,6754.0,Lauretta Tresoldi,,Lauretta Tresoldi
6755,2010.0,3,3,6755.0,Patrizio Antonello-Salvemini,,Patrizio Antonello-Salvemini
6758,2026.0,3,3,6758.0,Min Shao,Radio Seraph,Radio Seraph
6759,2028.0,2,2,6759.0,Yong Lu,,Yong Lu
6760,2026.0,3,3,6760.0,Yang Tan,,Yang Tan
6760,2028.0,2,5,6760.0,Yang Tan,,Yang Tan
6761,2026.0,3,3,6761.0,Juan Guo,,Juan Guo
6761,2028.0,2,5,6761.0,Juan Guo,,Juan Guo
6763,2007.0,3,3,6763.0,Asta Reising,,Asta Reising
6764,2007.0,3,3,6764.0,Karin Metz,,Karin Metz
6766,2029.0,2,2,6766.0,Amy Riley,,Amy Riley
6768,2029.0,2,2,6768.0,Vicenta Castañeda Arroyo,,Vicenta Castañeda Arroyo
6769,2029.0,2,2,6769.0,Ricky Richards,,Ricky Richards
6771,2025.0,3,3,6771.0,Qiang Liao,,Qiang Liao
6772,2025.0,3,3,6772.0,Xiulan Cao,,Xiulan Cao
6779,2024.0,1,1,6779.0,Chao Zhong,,Chao Zhong
6779,2026.0,2,3,6779.0,Chao Zhong,,Chao Zhong
6779,2029.0,1,4,6779.0,Chao Zhong,,Chao Zhong
6782,2024.0,5,5,6782.0,Xiulan Tao,,Xiulan Tao
6782,2025.0,1,6,6782.0,Xiulan Tao,,Xiulan Tao
6784,2025.0,1,1,6784.0,Guiying Deng,,Guiying Deng
6795,2026.0,1,1,6795.0,Na Yi,,Na Yi
6799,2024.0,3,3,6799.0,Dawn Martinez,,Dawn Martinez
6800,2024.0,3,3,6800.0,Gang Yu,,Gang Yu
6801,2024.0,3,3,6801.0,Ping Zhang,,Ping Zhang
6802,2024.0,3,3,6802.0,Lei Tao,,Lei Tao
6807,2027.0,5,5,6807.0,Min Shao,,Min Shao
6808,2026.0,4,4,6808.0,Jie Zhu,,Jie Zhu
6808,2027.0,1,5,6808.0,Jie Zhu,,Jie Zhu
6808,2028.0,6,11,6808.0,Jie Zhu,,Jie Zhu
6814,2013.0,4,4,6814.0,Na Dong,,Na Dong
6814,2023.0,3,7,6814.0,Na Dong,,Na Dong
6815,2013.0,4,4,6815.0,Jing Du,,Jing Du
6816,2013.0,4,4,6816.0,William Donovan,,William Donovan
6817,2013.0,4,4,6817.0,Tao Lin,,Tao Lin
6819,2017.0,3,3,6819.0,Na Qian,,Na Qian
6821,2025.0,3,3,6821.0,Debra Avery,,Debra Avery
6823,2025.0,3,3,6823.0,Xia Zhang,,Xia Zhang
6824,2025.0,3,3,6824.0,Guiying Qin,,Guiying Qin
6825,2025.0,3,3,6825.0,Jie Jia,,Jie Jia
6834,2023.0,1,1,6834.0,Ping Sun,,Ping Sun
6836,2023.0,1,1,6836.0,Stacey Martin,,Stacey Martin
6840,2017.0,2,2,6840.0,Fang Dai,,Fang Dai
6840,2023.0,3,5,6840.0,Fang Dai,,Fang Dai
6842,2017.0,2,2,6842.0,Wei Zhang,,Wei Zhang
6843,2017.0,2,2,6843.0,Marc Raymond,,Marc Raymond
6843,2023.0,3,5,6843.0,Marc Raymond,,Marc Raymond
6845,2027.0,2,2,6845.0,Guiying Zeng,,Guiying Zeng
6846,2027.0,2,2,6846.0,Qiang Dai,,Qiang Dai
6847,2027.0,2,2,6847.0,Na Li,,Na Li
6850,2014.0,3,3,6850.0,Min Xiang,,Min Xiang
6852,2026.0,1,1,6852.0,Qiang Pan,,Qiang Pan
6853,2026.0,1,1,6853.0,Xiulan Cao,,Xiulan Cao
6855,2026.0,3,3,6855.0,Renee Walker,Valence,Valence
6856,2026.0,3,3,6856.0,Sheila Flores,,Sheila Flores
6857,2026.0,3,3,6857.0,Monica Ramirez,,Monica Ramirez
6858,2026.0,3,3,6858.0,Larry Miller,,Larry Miller
6862,2028.0,3,3,6862.0,Xia Qiu,,Xia Qiu
6866,2013.0,2,2,6866.0,Kimberly Roberts,,Kimberly Roberts
6866,2028.0,4,6,6866.0,Kimberly Roberts,,Kimberly Roberts
6867,2020.0,1,1,6867.0,Cheryl Wiley,,Cheryl Wiley
6874,2025.0,5,5,6874.0,Chao Chang,,Chao Chang
6874,2029.0,3,8,6874.0,Chao Chang,,Chao Chang
6876,2007.0,3,3,6876.0,Na Tan,,Na Tan
6877,2007.0,3,3,6877.0,Min Lei,,Min Lei
6878,2007.0,3,3,6878.0,Ming Hu,,Ming Hu
6879,2007.0,3,3,6879.0,Li Du,,Li Du
6886,2013.0,6,6,6886.0,Gang Tang,,Gang Tang
6887,2013.0,6,6,6887.0,Casey Price,,Casey Price
6888,2013.0,6,6,6888.0,Yong Kong,,Yong Kong
6889,2026.0,4,4,6889.0,Xia Cui,,Xia Cui
6890,2013.0,6,6,6890.0,Nicole Scott,,Nicole Scott
6890,2026.0,5,11,6890.0,Nicole Scott,,Nicole Scott
6891,2013.0,6,6,6891.0,Xia Zhou,,Xia Zhou
6891,2026.0,3,9,6891.0,Xia Zhou,,Xia Zhou
6892,2013.0,6,6,6892.0,Yan Dong,,Yan Dong
6894,2022.0,3,3,6894.0,Leon Hrabia,,Leon Hrabia
6897,2007.0,4,4,6897.0,Crystal Sanders,,Crystal Sanders
6900,2000.0,2,2,6900.0,Jie Du,,Jie Du
6902,2010.0,4,4,6902.0,Jeremy Park,,Jeremy Park
6903,2010.0,4,4,6903.0,April Schmidt,,April Schmidt
6904,2010.0,4,4,6904.0,William Keller,,William Keller
6905,2010.0,4,4,6905.0,Ping Shen,,Ping Shen
6905,2021.0,2,6,6905.0,Ping Shen,,Ping Shen
6906,2017.0,5,5,6906.0,Susan Anderson,,Susan Anderson
6906,2020.0,4,9,6906.0,Susan Anderson,,Susan Anderson
6907,2010.0,4,4,6907.0,Jie Shao,,Jie Shao
6907,2017.0,2,6,6907.0,Jie Shao,,Jie Shao
6913,2020.0,2,2,6913.0,Qiang Bai,,Qiang Bai
6913,2024.0,1,3,6913.0,Qiang Bai,,Qiang Bai
6914,2020.0,2,2,6914.0,Xia Ren,,Xia Ren
6914,2021.0,3,5,6914.0,Xia Ren,,Xia Ren
6914,2022.0,3,8,6914.0,Xia Ren,,Xia Ren
6917,2014.0,3,3,6917.0,Guiying Lin,,Guiying Lin
6918,2014.0,3,3,6918.0,Jun Meng,,Jun Meng
6919,2014.0,3,3,6919.0,Ping Xiao,,Ping Xiao
6921,2023.0,6,6,6921.0,Corinna Schweitzer, Sterling, Sterling
6922,2023.0,6,6,6922.0,Eveline Gotthard,,Eveline Gotthard
6923,2023.0,6,6,6923.0,Hermann Josef Matthäi,,Hermann Josef Matthäi
6924,2023.0,6,6,6924.0,Kati Sauer-Rudolph,,Kati Sauer-Rudolph
6925,2023.0,6,6,6925.0,Katherine Olson,,Katherine Olson
6926,2023.0,6,6,6926.0,Melanie Armstrong,,Melanie Armstrong
6927,2023.0,6,6,6927.0,Hans-Karl Schottin,,Hans-Karl Schottin
6929,2013.0,4,4,6929.0,Amanda Hardy,,Amanda Hardy
6930,2013.0,4,4,6930.0,Marilyn Douglas,,Marilyn Douglas
6931,2013.0,4,4,6931.0,Amanda Baker,,Amanda Baker
6932,2013.0,4,4,6932.0,Thilo Schmiedt,,Thilo Schmiedt
6933,2013.0,4,4,6933.0,Matthew Brown,,Matthew Brown
6937,2006.0,2,2,6937.0,Yang Duan,,Yang Duan
6938,2006.0,2,2,6938.0,Yong Yin,,Yong Yin
6939,2000.0,3,3,6939.0,Jie Jiang,,Jie Jiang
6939,2006.0,2,5,6939.0,Jie Jiang,,Jie Jiang
6939,2019.0,3,8,6939.0,Jie Jiang,,Jie Jiang
6939,2020.0,2,10,6939.0,Jie Jiang,,Jie Jiang
6942,2023.0,2,2,6942.0,Eric Bartlett,,Eric Bartlett
6943,2023.0,2,2,6943.0,Min Yan,,Min Yan
6950,2010.0,5,5,6950.0,Gang Qin,,Gang Qin
6950,2017.0,7,12,6950.0,Gang Qin,,Gang Qin
6950,2032.0,3,15,6950.0,Gang Qin,,Gang Qin
6951,2017.0,5,5,6951.0,Peter Vega,,Peter Vega
6952,2010.0,5,5,6952.0,Ping He,,Ping He
6952,2017.0,5,10,6952.0,Ping He,,Ping He
6953,2017.0,5,5,6953.0,Pamela Miller,,Pamela Miller
6956,2025.0,4,4,6956.0,Chao Xu,,Chao Xu
6956,2029.0,4,8,6956.0,Chao Xu,,Chao Xu
6957,2025.0,4,4,6957.0,Ming Dong,,Ming Dong
6958,2025.0,4,4,6958.0,Lei Hu,,Lei Hu
6959,2007.0,3,3,6959.0,Xiulan Huang,,Xiulan Huang
6959,2025.0,4,7,6959.0,Xiulan Huang,,Xiulan Huang
6961,2019.0,5,5,6961.0,Jun Luo,,Jun Luo
6962,2019.0,5,5,6962.0,Wei Dai,,Wei Dai
6962,2029.0,4,9,6962.0,Wei Dai,,Wei Dai
6963,2019.0,5,5,6963.0,Qiang Ye,,Qiang Ye
6964,2019.0,5,5,6964.0,Li Tian,,Li Tian
6965,2019.0,5,5,6965.0,Steven Green,,Steven Green
6966,2019.0,5,5,6966.0,Qiang Qiao,,Qiang Qiao
6969,2028.0,6,6,6969.0,Guiying Xia,,Guiying Xia
6970,2028.0,6,6,6970.0,Li Kang,,Li Kang
6971,2028.0,6,6,6971.0,Xiuying Ren,,Xiuying Ren
6972,2028.0,6,6,6972.0,Eric Morrison,,Eric Morrison
6973,2028.0,6,6,6973.0,Jie Qin,,Jie Qin
6974,2028.0,6,6,6974.0,Li Wen,,Li Wen
6974,2030.0,6,12,6974.0,Li Wen,,Li Wen
6975,2028.0,6,6,6975.0,Chao Yao,,Chao Yao
6981,2020.0,2,2,6981.0,Xia Zou,,Xia Zou
6982,2020.0,2,2,6982.0,Xia Long,,Xia Long
6985,1997.0,2,2,6985.0,Joseph Moore,,Joseph Moore
6986,1997.0,2,2,6986.0,John Harris,,John Harris
6987,1997.0,2,2,6987.0,Tim Morgan,,Tim Morgan
6991,2017.0,3,3,6991.0,Julie Mcgrath,,Julie Mcgrath
6992,2017.0,3,3,6992.0,Lei Bai,,Lei Bai
6993,2017.0,3,3,6993.0,Brian Ramos,,Brian Ramos
6995,2017.0,5,5,6995.0,Lei Tan,,Lei Tan
6996,2017.0,5,5,6996.0,Min He,,Min He
6997,2017.0,5,5,6997.0,Li Qiu,,Li Qiu
6998,2017.0,5,5,6998.0,Wei Ma,,Wei Ma
6999,2017.0,5,5,6999.0,Ping Yan,,Ping Yan
7002,2013.0,2,2,7002.0,Gang Tan,,Gang Tan
7002,2017.0,1,3,7002.0,Gang Tan,,Gang Tan
7003,2017.0,1,1,7003.0,Jun Peng,,Jun Peng
7004,2007.0,4,4,7004.0,Yang Xiao,,Yang Xiao
7007,2026.0,2,2,7007.0,David Gibson,,David Gibson
7008,2026.0,2,2,7008.0,Sandra Smith,,Sandra Smith
7009,2026.0,2,2,7009.0,Robert Gonzales,,Robert Gonzales
7013,2016.0,1,1,7013.0,Kari Barnes,,Kari Barnes
7015,2022.0,1,1,7015.0,Marina Trapani,,Marina Trapani
7018,2022.0,1,1,7018.0,Marcella Belletini,,Marcella Belletini
7020,2023.0,4,4,7020.0,Xia Kang,,Xia Kang
7021,2023.0,4,4,7021.0,Ming Yao,,Ming Yao
7024,2023.0,4,4,7024.0,Xia Xia,,Xia Xia
7025,2023.0,4,4,7025.0,Na Cai,,Na Cai
7027,1983.0,1,1,7027.0,Sheryl Roman,,Sheryl Roman
7029,1983.0,1,1,7029.0,Jason Aguirre,,Jason Aguirre
7035,2010.0,1,1,7035.0,Matthew Carter, The Saint, The Saint
7037,1987.0,1,1,7037.0,Geneviève Duhamel,,Geneviève Duhamel
7039,1987.0,1,1,7039.0,Johan Hermann,,Johan Hermann
7042,2010.0,2,2,7042.0,John Taylor,The Ghost Circuit,The Ghost Circuit
7043,2010.0,2,2,7043.0,John Garcia,,John Garcia
7043,2014.0,1,3,7043.0,John Garcia,,John Garcia
7044,2004.0,2,2,7044.0,Matthew Cowan,,Matthew Cowan
7047,2026.0,4,4,7047.0,Yong Su,,Yong Su
7048,2026.0,4,4,7048.0,Lei Tian,,Lei Tian
7049,2026.0,4,4,7049.0,Chao Wu,,Chao Wu
7050,2026.0,4,4,7050.0,Yong Hou,,Yong Hou
7051,2026.0,4,4,7051.0,Xia Yang,,Xia Yang
7053,2017.0,6,6,7053.0,Carol Reid,,Carol Reid
7055,2017.0,2,2,7055.0,Lei Duan,,Lei Duan
7055,2022.0,1,3,7055.0,Lei Duan,,Lei Duan
7055,2025.0,2,5,7055.0,Lei Duan,,Lei Duan
7055,2026.0,3,8,7055.0,Lei Duan,,Lei Duan
7057,2024.0,4,4,7057.0,Min Xie, J.R. Vale, J.R. Vale
7058,2024.0,4,4,7058.0,Fang Gu,,Fang Gu
7060,2024.0,4,4,7060.0,Min Fu,,Min Fu
7061,2024.0,4,4,7061.0,Yang Lu,,Yang Lu
7062,2024.0,4,4,7062.0,Tracy Warren,,Tracy Warren
7064,2013.0,2,2,7064.0,Cynthia Johns,,Cynthia Johns
7065,2013.0,2,2,7065.0,Christopher Gutierrez,,Christopher Gutierrez
7066,2013.0,2,2,7066.0,Holly Stephens,,Holly Stephens
7069,2023.0,2,2,7069.0,Chao Zhu,,Chao Zhu
7069,2024.0,2,4,7069.0,Chao Zhu,,Chao Zhu
7070,2024.0,2,2,7070.0,Chao Bai,,Chao Bai
7072,2023.0,2,2,7072.0,Xia Qin,,Xia Qin
7072,2024.0,2,4,7072.0,Xia Qin,,Xia Qin
7073,2023.0,2,2,7073.0,Yang Guo,,Yang Guo
7075,2028.0,2,2,7075.0,Fang Hou,,Fang Hou
7076,2017.0,1,1,7076.0,Benjamin Mercer,,Benjamin Mercer
7076,2026.0,3,4,7076.0,Benjamin Mercer,,Benjamin Mercer
7081,2020.0,7,7,7081.0,Na Yuan,SAVVY G,SAVVY G
7082,2020.0,7,7,7082.0,Jing Fang,,Jing Fang
7083,2020.0,7,7,7083.0,Lei Deng,,Lei Deng
7084,2020.0,7,7,7084.0,Yan Deng,,Yan Deng
7084,2029.0,5,12,7084.0,Yan Deng,,Yan Deng
7085,2020.0,7,7,7085.0,Wendy Brown,,Wendy Brown
7087,2025.0,2,2,7087.0,Yong Fu,,Yong Fu
7088,2025.0,2,2,7088.0,Jie Yi,,Jie Yi
7090,2028.0,5,5,7090.0,Yan Yang,,Yan Yang
7091,2028.0,5,5,7091.0,Jie Zhang,,Jie Zhang
7094,2025.0,1,1,7094.0,Li Xue,,Li Xue
7095,2025.0,1,1,7095.0,Yan Qiao,,Yan Qiao
7102,2015.0,3,3,7102.0,Mannat Edwin,,Mannat Edwin
7103,2015.0,3,3,7103.0,Mahika Basu,,Mahika Basu
7104,2015.0,3,3,7104.0,Manjari Bobal,,Manjari Bobal
7105,2015.0,3,3,7105.0,Nakul Gole,,Nakul Gole
7108,2020.0,5,5,7108.0,Wei Wang,,Wei Wang
7109,2020.0,5,5,7109.0,Qiang Gu,,Qiang Gu
7110,2020.0,5,5,7110.0,Lei Qiu,,Lei Qiu
7111,2020.0,5,5,7111.0,Yang Wen,,Yang Wen
7112,2020.0,5,5,7112.0,Ping Dong,,Ping Dong
7117,2029.0,4,4,7117.0,Ming Huang,,Ming Huang
7119,2028.0,3,3,7119.0,Yan Yu, Sasha James, Sasha James
7120,2028.0,3,3,7120.0,Xiulan Ren,,Xiulan Ren
7121,2025.0,2,2,7121.0,Lei Xue,,Lei Xue
7121,2028.0,3,5,7121.0,Lei Xue,,Lei Xue
7122,2028.0,3,3,7122.0,Yong Ye,,Yong Ye
7124,2029.0,1,1,7124.0,Jeffrey Knight,,Jeffrey Knight
7125,2029.0,1,1,7125.0,Yang Cheng,,Yang Cheng
7130,2017.0,2,2,7130.0,Lei Ma,,Lei Ma
7131,2017.0,2,2,7131.0,Xia Dong,,Xia Dong
7132,2017.0,2,2,7132.0,Xia Ye,,Xia Ye
7136,2026.0,1,1,7136.0,Wei Liu,,Wei Liu
7139,2004.0,1,1,7139.0,Maura Jovinelli,,Maura Jovinelli
7139,2007.0,3,4,7139.0,Maura Jovinelli,,Maura Jovinelli
7139,2010.0,5,9,7139.0,Maura Jovinelli,,Maura Jovinelli
7139,2019.0,3,12,7139.0,Maura Jovinelli,,Maura Jovinelli
7141,2029.0,6,6,7141.0,Fang Cheng,Quantum Waltz,Quantum Waltz
7142,2029.0,6,6,7142.0,Ping He,,Ping He
7143,2013.0,5,5,7143.0,Ming Xiang,,Ming Xiang
7143,2023.0,2,7,7143.0,Ming Xiang,,Ming Xiang
7143,2029.0,6,13,7143.0,Ming Xiang,,Ming Xiang
7144,2029.0,6,6,7144.0,Tao Zhang,,Tao Zhang
7145,2020.0,3,3,7145.0,Chao Dai,,Chao Dai
7145,2029.0,6,9,7145.0,Chao Dai,,Chao Dai
7146,2029.0,6,6,7146.0,Ming Sun,,Ming Sun
7148,2029.0,3,3,7148.0,Gang Xiong,,Gang Xiong
7149,2029.0,3,3,7149.0,Li Huang,,Li Huang
7150,2029.0,3,3,7150.0,Qiang Luo,,Qiang Luo
7151,2029.0,3,3,7151.0,Yong Ye,,Yong Ye
7154,2003.0,1,1,7154.0,Gregg Fuentes,,Gregg Fuentes
7154,2023.0,3,4,7154.0,Gregg Fuentes,,Gregg Fuentes
7155,2023.0,3,3,7155.0,Jacqueline Fields,,Jacqueline Fields
7156,2010.0,2,2,7156.0,Michaela Kelley,,Michaela Kelley
7156,2023.0,3,5,7156.0,Michaela Kelley,,Michaela Kelley
7158,1997.0,3,3,7158.0,Bartek Krzysiek,,Bartek Krzysiek
7159,1997.0,3,3,7159.0,Michael Hart,,Michael Hart
7160,1997.0,3,3,7160.0,Franck Gillet,,Franck Gillet
7163,2025.0,1,1,7163.0,Li Yi,,Li Yi
7164,2025.0,1,1,7164.0,Tao Zheng,,Tao Zheng
7168,2004.0,1,1,7168.0,Guiying Xu,,Guiying Xu
7171,2020.0,8,8,7171.0,Jennifer Curtis,,Jennifer Curtis
7172,2020.0,8,8,7172.0,Elizabeth Adams,,Elizabeth Adams
7173,2020.0,8,8,7173.0,Marc Ward,,Marc Ward
7174,2020.0,8,8,7174.0,Melissa Merritt,,Melissa Merritt
7175,2020.0,8,8,7175.0,Kim Washington,,Kim Washington
7178,2013.0,5,5,7178.0,Na Kong,,Na Kong
7179,2013.0,9,9,7179.0,Tina Raymond,,Tina Raymond
7179,2019.0,3,12,7179.0,Tina Raymond,,Tina Raymond
7185,1994.0,2,2,7185.0,Wigbert Scholl,,Wigbert Scholl
7186,1994.0,2,2,7186.0,Stefan Zirme,,Stefan Zirme
7187,1994.0,2,2,7187.0,Alfred Tschentscher,,Alfred Tschentscher
7192,2027.0,2,2,7192.0,Li Yin,,Li Yin
7198,2022.0,5,5,7198.0,Jing Hou,Vortex Cantata,Vortex Cantata
7199,2022.0,5,5,7199.0,Min Xiong,,Min Xiong
7200,2022.0,5,5,7200.0,Gregory Wright,,Gregory Wright
7202,2022.0,5,5,7202.0,Wei Tao,,Wei Tao
7203,2022.0,5,5,7203.0,Ming Su,,Ming Su
7214,2022.0,4,4,7214.0,Fang Cui,,Fang Cui
7214,2029.0,7,11,7214.0,Fang Cui,,Fang Cui
7214,2030.0,6,17,7214.0,Fang Cui,,Fang Cui
7215,2029.0,7,7,7215.0,Jing Mao,,Jing Mao
7215,2030.0,6,13,7215.0,Jing Mao,,Jing Mao
7216,2022.0,4,4,7216.0,Lei Qiu,,Lei Qiu
7216,2029.0,10,14,7216.0,Lei Qiu,,Lei Qiu
7217,2029.0,7,7,7217.0,Min Kong,,Min Kong
7217,2030.0,6,13,7217.0,Min Kong,,Min Kong
7218,2029.0,7,7,7218.0,Li Song,,Li Song
7218,2030.0,6,13,7218.0,Li Song,,Li Song
7219,2029.0,7,7,7219.0,Hannah Richards,,Hannah Richards
7220,2029.0,7,7,7220.0,Li Sun,,Li Sun
7223,2010.0,2,2,7223.0,Robert Norris,,Robert Norris
7223,2030.0,3,5,7223.0,Robert Norris,,Robert Norris
7225,2022.0,2,2,7225.0,Ming Chen,,Ming Chen
7228,2020.0,7,7,7228.0,Andrew Morrison,,Andrew Morrison
7229,2020.0,3,3,7229.0,Brian Jones,,Brian Jones
7230,2020.0,7,7,7230.0,James Martinez,,James Martinez
7231,2020.0,6,6,7231.0,Jessica Baxter,,Jessica Baxter
7232,2020.0,6,6,7232.0,Hannah Elliott,,Hannah Elliott
7233,2020.0,10,10,7233.0,Kenneth Crosby,,Kenneth Crosby
7236,2023.0,4,4,7236.0,Jun Yuan,,Jun Yuan
7237,2023.0,4,4,7237.0,Li Ding,,Li Ding
7238,2023.0,4,4,7238.0,Qiang Du,,Qiang Du
7240,2020.0,6,6,7240.0,Yan Zhou,,Yan Zhou
7240,2023.0,4,10,7240.0,Yan Zhou,,Yan Zhou
7245,2013.0,4,4,7245.0,Na Cui,,Na Cui
7246,2004.0,2,2,7246.0,Kimberly Stanton,,Kimberly Stanton
7246,2013.0,4,6,7246.0,Kimberly Stanton,,Kimberly Stanton
7246,2022.0,5,11,7246.0,Kimberly Stanton,,Kimberly Stanton
7247,2013.0,4,4,7247.0,Kelly Munoz,,Kelly Munoz
7247,2022.0,5,9,7247.0,Kelly Munoz,,Kelly Munoz
7251,2013.0,2,2,7251.0,Hartmut Ruppert,,Hartmut Ruppert
7252,2013.0,2,2,7252.0,Zachary Harris,,Zachary Harris
7252,2020.0,3,5,7252.0,Zachary Harris,,Zachary Harris
7252,2023.0,6,11,7252.0,Zachary Harris,,Zachary Harris
7252,2026.0,8,19,7252.0,Zachary Harris,,Zachary Harris
7255,2010.0,5,5,7255.0,Patricia Myers,,Patricia Myers
7256,2010.0,5,5,7256.0,Yan Wang,,Yan Wang
7256,2016.0,5,10,7256.0,Yan Wang,,Yan Wang
7257,2010.0,5,5,7257.0,Gang Qin,,Gang Qin
7257,2016.0,5,10,7257.0,Gang Qin,,Gang Qin
7258,2010.0,5,5,7258.0,Ann Nielsen,,Ann Nielsen
7258,2016.0,5,10,7258.0,Ann Nielsen,,Ann Nielsen
7259,2010.0,5,5,7259.0,Qiang Qiao,,Qiang Qiao
7259,2016.0,5,10,7259.0,Qiang Qiao,,Qiang Qiao
7260,2010.0,5,5,7260.0,Min Wu,,Min Wu
7260,2016.0,5,10,7260.0,Min Wu,,Min Wu
7267,2026.0,2,2,7267.0,Yan Su,,Yan Su
7268,2026.0,2,2,7268.0,Yang Chang,,Yang Chang
7269,2026.0,2,2,7269.0,Cheryl Brown,,Cheryl Brown
7272,2024.0,6,6,7272.0,Yan Tian,,Yan Tian
7274,2004.0,2,2,7274.0,Fang Gao,,Fang Gao
7275,2004.0,2,2,7275.0,Whitney Schmidt,,Whitney Schmidt
7276,2004.0,2,2,7276.0,Tammy Howell,,Tammy Howell
7279,2026.0,2,2,7279.0,Keith Larsen,,Keith Larsen
7282,2017.0,3,3,7282.0,Zeeshan Kuruvilla,,Zeeshan Kuruvilla
7283,2017.0,3,3,7283.0,Manikya Badal,,Manikya Badal
7284,2017.0,3,3,7284.0,Ela Dara,,Ela Dara
7285,2017.0,3,3,7285.0,Daniel Harrington,,Daniel Harrington
7287,2010.0,3,3,7287.0,Dana Perkins,,Dana Perkins
7288,2010.0,3,3,7288.0,Christopher Young,,Christopher Young
7289,2010.0,3,3,7289.0,Deborah Aguilar,,Deborah Aguilar
7290,2010.0,3,3,7290.0,Christopher Wood,,Christopher Wood
7292,2017.0,1,1,7292.0,Jing Liao,,Jing Liao
7294,2017.0,1,1,7294.0,Guiying Qiao,,Guiying Qiao
7297,2013.0,2,2,7297.0,Holger Hiller,,Holger Hiller
7297,2017.0,2,4,7297.0,Holger Hiller,,Holger Hiller
7298,2017.0,2,2,7298.0,Guido Dobes,,Guido Dobes
7300,2010.0,1,1,7300.0,Kayla Jenkins,,Kayla Jenkins
7301,1984.0,3,3,7301.0,Michael Moore,,Michael Moore
7301,1991.0,4,7,7301.0,Michael Moore,,Michael Moore
7302,2010.0,1,1,7302.0,David Orr,,David Orr
7305,2005.0,3,3,7305.0,April Welch,,April Welch
7306,2005.0,3,3,7306.0,Vidur D’Alia,,Vidur D’Alia
7306,2012.0,4,7,7306.0,Vidur D’Alia,,Vidur D’Alia
7307,2005.0,3,3,7307.0,Raghav Chawla,,Raghav Chawla
7307,2012.0,4,7,7307.0,Raghav Chawla,,Raghav Chawla
7308,2012.0,4,4,7308.0,Ranbir Sangha,,Ranbir Sangha
7309,2005.0,3,3,7309.0,Aarav Chana,,Aarav Chana
7309,2012.0,4,7,7309.0,Aarav Chana,,Aarav Chana
7312,2010.0,2,2,7312.0,Nikol Hrubá,,Nikol Hrubá
7314,2023.0,4,4,7314.0,Jacob Ramirez,,Jacob Ramirez
7315,2023.0,4,4,7315.0,Margaret Vargas,,Margaret Vargas
7316,2023.0,4,4,7316.0,Terri Johnson,,Terri Johnson
7317,2023.0,4,4,7317.0,Chris Ward,,Chris Ward
7318,2023.0,4,4,7318.0,Gemma Gentilini,,Gemma Gentilini
7327,2028.0,2,2,7327.0,Lei Zhang,,Lei Zhang
7328,2028.0,2,2,7328.0,Xia Pan,,Xia Pan
7329,2028.0,2,2,7329.0,Na Cui,,Na Cui
7331,2014.0,3,3,7331.0,Segismundo Hoyos Múgica,,Segismundo Hoyos Múgica
7332,2014.0,3,3,7332.0,Nacio Joel Corral Domingo,,Nacio Joel Corral Domingo
7333,2014.0,3,3,7333.0,Alejandro Montenegro-Palomino,,Alejandro Montenegro-Palomino
7334,2014.0,3,3,7334.0,Alonso del Benítez,,Alonso del Benítez
7337,2020.0,2,2,7337.0,Jun Ye,,Jun Ye
7338,2020.0,2,2,7338.0,Chao Li,,Chao Li
7338,2029.0,4,6,7338.0,Chao Li,,Chao Li
7340,2020.0,2,2,7340.0,Tao Pan,,Tao Pan
7342,2013.0,3,3,7342.0,Juan Li,,Juan Li
7343,2025.0,6,6,7343.0,Wei Tian,,Wei Tian
7347,2017.0,2,2,7347.0,Madhup Ganesh,,Madhup Ganesh
7349,2017.0,2,2,7349.0,Diya Goyal,,Diya Goyal
7357,2029.0,2,2,7357.0,Ian Dawson,,Ian Dawson
7358,2029.0,2,2,7358.0,Seve Francisco,,Seve Francisco
7359,2029.0,2,2,7359.0,Abril Serna,,Abril Serna
7363,2000.0,1,1,7363.0,Michael Smith,,Michael Smith
7364,2000.0,1,1,7364.0,Mikako Saito,,Mikako Saito
7375,2028.0,4,4,7375.0,Maria Morris,,Maria Morris
7376,2028.0,4,4,7376.0,Sharon Crawford,,Sharon Crawford
