artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,is_performer,is_recent_debut,recent_notable_works,outbound_influence,years_since_notoriety,notoriety_recency_score,collab_with_popular_count,recent_collab_count,collab_growth_rate,recent_inbound_influence,genre_alignment_score,prestige_label_count,prestige_group_count,prestige_score,influenced_by_popular_score,role_diversity,of_alignment,id,name,stage_name,display_name
9530,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9530.0,Brianna Logan,,Brianna Logan
9531,2020,2024,2,2,2024,2024,1,4,4,True,False,0,1,16,0.0,0,0,2.75,0,0,1,0,1,0,1,0,9531.0,John Gray,,John Gray
9532,2024,2024,1,1,2024,2024,1,0,0,True,False,0,1,16,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9532.0,Dawn Gross,,Dawn Gross
9537,1991,1991,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,9537.0,Flora Karz,,Flora Karz
9539,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,1,0,1,0,1,0,2,0,9539.0,Neelofar Balan,,Neelofar Balan
9544,2022,2022,2,2,,,2,,0,True,False,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,1,9544.0,Radosław Duszkiewicz,,Radosław Duszkiewicz
9550,2023,2023,1,0,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,9550.0,Kristen Lucero,,Kristen Lucero
9553,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9553.0,Miranda Robinson, Danny Rhodes, Danny Rhodes
9554,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9554.0,Jose Martin,,Jose Martin
9556,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9556.0,Jennifer Diaz,,Jennifer Diaz
9558,2020,2026,2,2,2020,2020,1,0,6,True,False,0,7,20,0.0,1,0,0.16666666666666666,0,0,2,0,2,1,1,0,9558.0,Larry Walters,,Larry Walters
9560,2004,2004,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,0,0,0,0,1,0,9560.0,Valerie Levine,,Valerie Levine
9561,2004,2004,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,0,0,0,0,2,0,9561.0,Birger Gutknecht,,Birger Gutknecht
9562,2004,2004,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,0,0,0,0,1,0,9562.0,Holm Segebahn,,Holm Segebahn
9563,2004,2004,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,0,0,0,0,1,0,9563.0,Robby Schmiedecke,,Robby Schmiedecke
9567,2004,2004,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,9567.0,Annette Collins,,Annette Collins
9572,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,9572.0,Yang Qian, FVTAL, FVTAL
9573,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,1,9573.0,Juan Deng,,Juan Deng
9574,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,1,9574.0,Jun Ye,,Jun Ye
9577,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9577.0,Birger Klemt,,Birger Klemt
9578,2023,2023,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9578.0,Sheri Calhoun,,Sheri Calhoun
9580,2017,2017,1,1,2017,2017,1,0,0,True,False,0,2,23,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9580.0,Ana Sager,Chromatic Drift,Chromatic Drift
9581,2017,2017,1,1,2017,2017,1,0,0,True,False,0,2,23,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9581.0,Godofredo Franch Sanabria,,Godofredo Franch Sanabria
9582,2017,2017,1,1,2017,2017,1,0,0,True,False,0,2,23,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9582.0,Alicia Koch,,Alicia Koch
9583,2017,2017,1,1,2017,2017,1,0,0,True,False,0,2,23,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9583.0,Roswita Weinhold,,Roswita Weinhold
9589,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,2,0,0.0,0,0,1,0,1,0,1,0,9589.0,Fang Chang,,Fang Chang
9590,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,2,0,0.0,0,0,1,0,1,0,2,0,9590.0,Li Jiang,,Li Jiang
9592,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,2,0,0.0,0,0,1,0,1,0,1,0,9592.0,Tao Jiang,,Tao Jiang
9593,2028,2030,2,2,,,2,,2,True,True,1,9,,0.0,2,0,2.5,0,0,1,0,1,0,2,2,9593.0,Chao Zheng,,Chao Zheng
9595,2023,2030,3,3,2023,2023,3,0,7,True,False,1,11,17,0.0,3,0,1.5,0,0,2,0,2,0,2,3,9595.0,Jie Su,,Jie Su
9596,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,2,0,0.0,0,0,1,0,1,0,1,0,9596.0,Yang Hou,,Yang Hou
9598,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9598.0,Adriana Trobbiani,,Adriana Trobbiani
9599,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9599.0,Scott Villa,,Scott Villa
9601,2020,2023,2,2,,,2,,3,True,False,0,1,,0.0,4,0,2.6666666666666665,0,0,3,0,3,0,1,0,9601.0,Melissa Garcia,,Melissa Garcia
9603,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9603.0,Chiyo Suzuki,,Chiyo Suzuki
9604,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9604.0,Tomoya Nakamura,,Tomoya Nakamura
9605,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9605.0,Kaori Watanabe,,Kaori Watanabe
9610,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9610.0,Jie Yan,,Jie Yan
9611,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9611.0,Robert Santiago,,Robert Santiago
9612,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9612.0,Na Fang,,Na Fang
9613,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9613.0,Cristian Gross,,Cristian Gross
9614,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,9614.0,Ping Wan,,Ping Wan
9615,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,9615.0,Yan Gao,,Yan Gao
9617,2004,2004,1,0,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9617.0,Molly Whitaker, Static Dream, Static Dream
9619,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,1,1,0,9619.0,Shelby Kelly,,Shelby Kelly
9620,1997,1997,1,1,1997,1997,1,0,0,True,False,0,0,43,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9620.0,John Sanchez,,John Sanchez
9623,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9623.0,Eileen Wiley,,Eileen Wiley
9624,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9624.0,Jordan Lawrence,,Jordan Lawrence
9625,2010,2010,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,2,0,2,0,2,0,9625.0,Candice Torres,,Candice Torres
9626,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9626.0,Judy Elliott,,Judy Elliott
9627,2022,2022,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9627.0,Kimberly Lopez,,Kimberly Lopez
9629,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,1,9629.0,Min Meng,,Min Meng
9632,2029,2029,1,1,,,1,,0,True,True,0,7,,0.0,1,0,0.0,0,0,0,0,0,0,1,3,9632.0,Allison Curtis,,Allison Curtis
9633,2013,2029,3,3,,,3,,16,True,False,0,10,,0.0,0,0,0.29807692307692313,0,0,2,0,2,0,2,3,9633.0,Bryan Smith,,Bryan Smith
9635,2017,2029,2,2,,,2,,12,True,False,0,9,,0.0,1,0,0.25,0,0,1,0,1,0,2,3,9635.0,Ronald Kennedy,,Ronald Kennedy
9638,2019,2019,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,9638.0,Lei Peng,,Lei Peng
9642,2005,2012,3,3,,,1,,7,True,False,0,2,,0.0,2,0,0.7307692307692308,0,0,2,1,3,0,1,0,9642.0,Jessica Harvey,,Jessica Harvey
9643,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,2,1,3,0,2,0,9643.0,Timothy Bray,,Timothy Bray
9645,2023,2023,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,9645.0,Christopher Glover,,Christopher Glover
9648,1986,1986,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9648.0,Gunther Hendriks,,Gunther Hendriks
9654,2007,2007,1,1,2007,2007,1,0,0,True,False,0,0,33,0.0,0,0,0.0,1,0,1,0,1,0,1,0,9654.0,Shannon White,,Shannon White
9656,2029,2029,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,1,2,9656.0,Jennifer Harris,,Jennifer Harris
9658,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,9658.0,Katherine Francis,,Katherine Francis
9660,2006,2006,1,1,,,1,,0,True,False,0,0,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,9660.0,Federico Offredi,,Federico Offredi
9661,2006,2006,1,1,,,1,,0,True,False,0,0,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,9661.0,Lorenzo Orengo,,Lorenzo Orengo
9663,2028,2028,1,1,2028,2028,1,0,0,True,True,0,4,12,0.0,0,0,0.0,0,0,1,0,1,2,1,0,9663.0,Sara Roman,Zenara,Zenara
9665,2028,2028,1,1,2028,2028,1,0,0,True,True,0,4,12,0.0,0,0,0.0,0,0,1,0,1,2,2,0,9665.0,Jeremy Martinez,,Jeremy Martinez
9667,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9667.0,Yong Huang,,Yong Huang
9670,2026,2026,1,1,2026,2026,1,0,0,True,True,0,1,14,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9670.0,Jie Lin,,Jie Lin
9671,2026,2026,1,1,2026,2026,1,0,0,True,True,0,1,14,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9671.0,Guiying Mao,,Guiying Mao
9673,2032,2032,1,1,,,1,,0,True,True,1,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9673.0,Min Shen,,Min Shen
9674,2032,2032,1,1,,,1,,0,True,True,1,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9674.0,Li Jiang,,Li Jiang
9675,2032,2032,1,1,,,1,,0,True,True,1,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,9675.0,Xia Tang,,Xia Tang
9678,1993,1993,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,9678.0,Taro Sakamoto,Owen Hart,Owen Hart
9680,1993,1993,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9680.0,Robert Ryan,,Robert Ryan
9682,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,4,0,0.0,0,0,1,0,1,0,1,0,9682.0,Min Shi,,Min Shi
9684,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9684.0,Tao Jia,,Tao Jia
9686,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,1,9686.0,Pauline Guyot de la Maillet,,Pauline Guyot de la Maillet
9687,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,1,9687.0,Charles du Perez,,Charles du Perez
9688,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,1,9688.0,Adrien Weiss,,Adrien Weiss
9691,2014,2014,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9691.0,Brenda Dunn,,Brenda Dunn
9692,2019,2019,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9692.0,Ivana Din,,Ivana Din
9694,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,9694.0,Minoru Ikeda,,Minoru Ikeda
9695,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,9695.0,Hanako Suzuki,,Hanako Suzuki
9697,2020,2020,1,1,2020,2020,1,0,0,True,False,0,5,20,0.0,0,0,0.0,0,0,1,0,1,1,1,0,9697.0,Na Zhang,,Na Zhang
9698,2020,2023,2,2,2020,2020,2,0,3,True,False,0,7,20,0.0,0,0,0.3333333333333333,0,0,1,0,1,2,1,0,9698.0,Jie Cui,,Jie Cui
9699,2020,2020,1,1,2020,2020,1,0,0,True,False,0,5,20,0.0,0,0,0.0,0,0,1,0,1,1,3,0,9699.0,Ming Chen,,Ming Chen
9700,2020,2020,1,1,2020,2020,1,0,0,True,False,0,5,20,0.0,0,0,0.0,0,0,1,0,1,1,1,0,9700.0,Jaime Watkins,,Jaime Watkins
9701,2020,2023,2,2,2020,2020,2,0,3,True,False,0,7,20,0.0,0,0,0.3333333333333333,0,0,1,0,1,2,1,0,9701.0,Maria Shea,,Maria Shea
9703,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,9703.0,Na Wen,,Na Wen
9704,2013,2013,2,2,,,2,,0,True,False,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,2,1,9704.0,Xiulan Liang,,Xiulan Liang
9707,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,9707.0,Jason Underwood,,Jason Underwood
9710,2014,2014,1,1,,,1,,0,True,False,0,0,,0.0,3,0,0.0,0,0,1,0,1,0,2,0,9710.0,Feliciano Pizarro Moll,,Feliciano Pizarro Moll
9711,2014,2014,1,1,,,1,,0,True,False,0,0,,0.0,3,0,0.0,0,0,1,0,1,0,2,0,9711.0,Alphons Donati-Pederiva,,Alphons Donati-Pederiva
9712,2010,2014,2,2,,,1,,4,True,False,0,1,,0.0,3,0,1.25,0,0,1,0,1,0,1,1,9712.0,Augusto Villaverde Armengol,,Augusto Villaverde Armengol
9714,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,2,0,0.0,0,0,1,0,1,0,1,0,9714.0,Milica Textor-Sorgatz,,Milica Textor-Sorgatz
9715,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,2,0,0.0,0,0,1,0,1,0,2,0,9715.0,Oliver Henschel,,Oliver Henschel
9718,1991,1991,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9718.0,Nancy Pierce,,Nancy Pierce
9720,2017,2017,1,1,,,1,,0,True,False,0,4,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,9720.0,Brianna Hopkins,,Brianna Hopkins
9721,2026,2026,1,1,,,1,,0,True,True,0,7,,0.0,2,0,0.0,0,0,1,0,1,0,1,0,9721.0,Hector Davis,,Hector Davis
9722,2017,2017,1,1,,,1,,0,True,False,0,4,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9722.0,Amy Alexander,,Amy Alexander
9725,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9725.0,Gang Yuan,,Gang Yuan
9726,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9726.0,Wei Lin,,Wei Lin
9727,2000,2004,2,2,,,2,,4,True,False,0,2,,0.0,0,0,0.25,0,0,1,0,1,0,1,0,9727.0,Lei Long,,Lei Long
9728,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9728.0,Christina Smith,,Christina Smith
9730,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9730.0,Min Zheng,,Min Zheng
9731,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9731.0,Tao Tang,,Tao Tang
9732,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9732.0,Guiying Yuan,,Guiying Yuan
9733,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9733.0,Ping Meng,,Ping Meng
9734,2013,2013,1,1,,,1,,0,True,False,0,3,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,9734.0,Wei Huang,,Wei Huang
9738,2020,2028,2,2,,,2,,8,True,False,0,2,,0.0,1,0,0.0,0,0,2,0,2,1,2,0,9738.0,Jing Pan,,Jing Pan
9740,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,9740.0,Jun Zou,,Jun Zou
9742,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,9742.0,Qiang Mo,,Qiang Mo
9743,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,9743.0,Yan Wang,,Yan Wang
9746,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9746.0,Loredana Bertolucci,,Loredana Bertolucci
9747,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9747.0,Annetta Fanucci,,Annetta Fanucci
9748,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9748.0,Rolando Paruta,,Rolando Paruta
9751,2024,2024,1,1,,,1,,0,True,False,0,6,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,9751.0,Xiulan Yuan,,Xiulan Yuan
9752,2021,2024,2,2,,,2,,3,True,False,0,10,,0.0,0,0,0.3333333333333333,0,0,1,0,1,2,1,0,9752.0,Chao Wei,,Chao Wei
9753,2021,2026,2,2,2026,2026,2,5,5,True,False,0,9,14,0.0,1,0,0.6,0,0,2,0,2,2,2,0,9753.0,Yan Gong,,Yan Gong
9757,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9757.0,Wei Ye,,Wei Ye
9758,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9758.0,Ming Meng,,Ming Meng
9760,2029,2029,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,9760.0,Jie Qiao,,Jie Qiao
9761,2016,2029,2,2,,,2,,13,True,False,0,3,,0.0,3,0,0.6923076923076923,0,0,3,0,3,0,1,0,9761.0,Dawn Nelson,,Dawn Nelson
9762,2029,2029,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,9762.0,Yang Zou,,Yang Zou
9763,2029,2029,1,1,,,1,,0,True,True,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,1,0,9763.0,Christopher Nelson,,Christopher Nelson
9764,2004,2029,2,2,,,2,,25,True,False,0,3,,0.0,3,0,0.0,0,0,2,0,2,0,3,0,9764.0,Juan Xiong,,Juan Xiong
9765,2016,2029,2,2,,,2,,13,True,False,0,3,,0.0,3,0,0.6923076923076923,0,0,3,0,3,0,1,0,9765.0,Wei Liao,,Wei Liao
9767,2013,2017,2,2,,,1,,4,True,False,0,2,,0.0,3,0,1.0,0,0,2,0,2,0,1,0,9767.0,Giovanni Sauer,,Giovanni Sauer
9768,2013,2017,2,2,,,1,,4,True,False,0,2,,0.0,3,0,1.0,0,0,2,0,2,0,1,0,9768.0,Adalbert Adolph,,Adalbert Adolph
9771,2013,2023,2,2,,,1,,10,True,False,0,2,,0.0,3,0,0.2,0,0,1,1,2,0,2,0,9771.0,Kristen Parks,,Kristen Parks
9776,1994,1994,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9776.0,Leslie Page,,Leslie Page
9779,2002,2002,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9779.0,Katie Johnston,,Katie Johnston
9781,2029,2029,1,1,2029,2029,1,0,0,True,True,0,1,11,0.0,1,0,0.0,0,0,1,0,1,0,1,1,9781.0,Ryan Rodriguez,,Ryan Rodriguez
9782,2029,2029,1,1,2029,2029,1,0,0,True,True,0,1,11,0.0,1,0,0.0,0,0,1,0,1,0,1,1,9782.0,Karen Munoz,,Karen Munoz
9783,2029,2029,1,1,2029,2029,1,0,0,True,True,0,1,11,0.0,1,0,0.0,0,0,1,0,1,0,1,1,9783.0,Ping Ma,,Ping Ma
9784,2029,2029,1,1,2029,2029,1,0,0,True,True,0,1,11,0.0,1,0,0.0,0,0,1,0,1,0,1,1,9784.0,Guiying Wu,,Guiying Wu
9785,2029,2029,1,1,2029,2029,1,0,0,True,True,0,1,11,0.0,1,0,0.0,0,0,1,0,1,0,1,1,9785.0,Qiang Pan,,Qiang Pan
9786,2010,2029,2,2,2029,2029,2,19,19,True,False,0,1,11,0.0,1,0,0.0,0,0,2,0,2,0,1,1,9786.0,Ping Cai,,Ping Cai
9789,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9789.0,Pierre David,,Pierre David
9790,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9790.0,Philippine du Pottier,,Philippine du Pottier
9791,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9791.0,Charlotte Marchand,,Charlotte Marchand
9793,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9793.0,Jie Long,,Jie Long
9794,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9794.0,Min Fu,,Min Fu
9796,2027,2027,1,1,,,1,,0,True,True,0,3,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,9796.0,Jing Wei,,Jing Wei
9799,2017,2017,1,1,2017,2017,1,0,0,True,False,0,1,23,0.0,0,0,0.0,0,0,0,0,0,0,1,0,9799.0,Robert Bass,,Robert Bass
9804,2007,2007,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9804.0,Tao Hu,,Tao Hu
9805,2007,2007,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9805.0,Bradley Mendez,,Bradley Mendez
9806,2007,2007,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,9806.0,Li Xiong,,Li Xiong
9809,2018,2030,3,3,2018,2018,3,0,12,True,False,1,9,22,0.0,2,0,0.16666666666666666,0,0,1,0,1,2,1,0,9809.0,Guiying Kang,,Guiying Kang
9811,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,9811.0,Micheal Mcguire,,Micheal Mcguire
9812,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,9812.0,Yong Shen,,Yong Shen
9813,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,9813.0,Ming Mao,,Ming Mao
9814,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,9814.0,Tao Shen,,Tao Shen
9816,1997,1997,1,1,1997,1997,1,0,0,True,False,0,0,43,0.0,2,0,0.0,0,0,1,0,1,0,1,0,9816.0,Klara Kuźnia,,Klara Kuźnia
9819,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,1,2,0,9819.0,Min Shi,,Min Shi
9820,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,1,1,0,9820.0,Jessica Schroeder,,Jessica Schroeder
9821,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,1,1,0,9821.0,Na Jia,,Na Jia
9822,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9822.0,Qiang Han,,Qiang Han
9826,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9826.0,Friedrich Eberhardt,,Friedrich Eberhardt
9828,2022,2022,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9828.0,Allison Harris,,Allison Harris
9830,2020,2020,1,1,,,1,,0,True,False,0,4,,0.0,5,0,0.0,0,0,2,0,2,1,1,0,9830.0,Micheal Collins,,Micheal Collins
9832,2025,2025,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9832.0,Herminia Vazquez-Sainz,,Herminia Vazquez-Sainz
9836,2029,2029,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,9836.0,Yan Lai,,Yan Lai
9837,2029,2029,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,9837.0,Guiying Wei,,Guiying Wei
9838,2029,2029,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,0,0,0,0,1,0,9838.0,Juan Ye,,Juan Ye
9841,2007,2007,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,9841.0,Kazuya Maeda,,Kazuya Maeda
9845,2014,2014,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,9845.0,Ming Dai,,Ming Dai
9846,2014,2014,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,9846.0,Gang Mao,,Gang Mao
9850,2029,2029,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,0,0,0,0,2,0,9850.0,Umang Bala,,Umang Bala
