Edge Type,source,target,key,source_genre,source_year,target_genre
InterpolatesFrom,11449,7194,0,Emo/Pop Punk,2010.0,Emo/Pop Punk
InterpolatesFrom,11449,7311,0,Emo/Pop Punk,2010.0,Blues Rock
InterpolatesFrom,11465,13574,0,Space Rock,2028.0,Synthwave
InterpolatesFrom,11465,9483,0,Space Rock,2028.0,Doom Metal
InterpolatesFrom,11467,2848,0,Lo-Fi Electronica,2013.0,Lo-Fi Electronica
InterpolatesFrom,11477,8680,0,Lo-Fi Electronica,2021.0,Lo-Fi Electronica
InterpolatesFrom,11502,15622,0,Americana,2026.0,Doom Metal
InterpolatesFrom,11514,12793,0,Emo/Pop Punk,2007.0,Avant-Garde Folk
InterpolatesFrom,11514,4357,0,Emo/Pop Punk,2007.0,Avant-Garde Folk
InterpolatesFrom,11514,11404,0,Emo/Pop Punk,2007.0,Emo/Pop Punk
InterpolatesFrom,11525,12072,0,Psychedelic Rock,2020.0,Psychedelic Rock
InterpolatesFrom,11527,1857,0,Indie Rock,2009.0,Indie Rock
InterpolatesFrom,11586,14086,0,Indie Folk,2020.0,Doom Metal
InterpolatesFrom,11598,2467,0,Lo-Fi Electronica,2018.0,Lo-Fi Electronica
InterpolatesFrom,11602,9999,0,Dream Pop,2021.0,Indie Folk
InterpolatesFrom,11617,15343,0,Speed Metal,2023.0,Speed Metal
InterpolatesFrom,11629,4937,0,Indie Pop,2012.0,Southern Gothic Rock
InterpolatesFrom,11637,3310,0,Synthwave,2019.0,Dream Pop
InterpolatesFrom,11646,12776,0,Alternative Rock,2030.0,Desert Rock
InterpolatesFrom,11655,8952,0,Oceanus Folk,2026.0,Synthwave
InterpolatesFrom,11672,9884,0,Post-Apocalyptic Folk,2020.0,Psychedelic Rock
InterpolatesFrom,11677,14768,0,Lo-Fi Electronica,2009.0,Lo-Fi Electronica
InterpolatesFrom,11681,16719,0,Psychedelic Rock,2019.0,Psychedelic Rock
InterpolatesFrom,11712,7729,0,Doom Metal,2023.0,Indie Folk
InterpolatesFrom,11726,7116,0,Indie Folk,2017.0,Doom Metal
InterpolatesFrom,11746,13681,0,Americana,2024.0,Indie Folk
InterpolatesFrom,11780,15855,0,Dream Pop,2027.0,Synthwave
InterpolatesFrom,11824,9454,0,Dream Pop,2020.0,Indie Rock
InterpolatesFrom,11824,8593,0,Dream Pop,2020.0,Doom Metal
InterpolatesFrom,11824,14086,0,Dream Pop,2020.0,Doom Metal
InterpolatesFrom,11824,8867,0,Dream Pop,2020.0,Symphonic Metal
InterpolatesFrom,11824,13480,0,Dream Pop,2020.0,Synthwave
InterpolatesFrom,11826,10434,0,Speed Metal,2025.0,Speed Metal
InterpolatesFrom,11847,13302,0,Dream Pop,2023.0,Indie Rock
InterpolatesFrom,11851,6624,0,Dream Pop,2032.0,Indie Folk
InterpolatesFrom,11878,3626,0,Alternative Rock,2023.0,Emo/Pop Punk
InterpolatesFrom,11888,7107,0,Psychedelic Rock,2025.0,Dream Pop
InterpolatesFrom,11890,5826,0,Americana,2023.0,Desert Rock
InterpolatesFrom,11904,15643,0,Alternative Rock,2020.0,Southern Gothic Rock
InterpolatesFrom,11905,13421,0,Alternative Rock,2004.0,Dream Pop
InterpolatesFrom,11905,15734,0,Alternative Rock,2004.0,Alternative Rock
InterpolatesFrom,11911,2360,0,Blues Rock,2026.0,Indie Rock
InterpolatesFrom,11914,10835,0,Indie Folk,2027.0,Americana
InterpolatesFrom,11914,3956,0,Indie Folk,2027.0,Oceanus Folk
InterpolatesFrom,11936,13955,0,Emo/Pop Punk,2029.0,Emo/Pop Punk
InterpolatesFrom,11936,7194,0,Emo/Pop Punk,2029.0,Emo/Pop Punk
InterpolatesFrom,11941,12611,0,Indie Rock,2024.0,Indie Rock
InterpolatesFrom,11948,6735,0,Alternative Rock,2012.0,Alternative Rock
InterpolatesFrom,11951,14789,0,Synthwave,2024.0,Dream Pop
InterpolatesFrom,11957,12386,0,Dream Pop,2030.0,Indie Folk
InterpolatesFrom,11957,11429,0,Dream Pop,2030.0,Dream Pop
InterpolatesFrom,11972,4459,0,Desert Rock,2026.0,Synthwave
InterpolatesFrom,11978,16524,0,Oceanus Folk,2023.0,Oceanus Folk
InterpolatesFrom,11985,15374,0,Indie Folk,2020.0,Doom Metal
InterpolatesFrom,11995,3508,0,Dream Pop,2026.0,Synthwave
InterpolatesFrom,11998,13632,0,Darkwave,2019.0,Darkwave
InterpolatesFrom,12001,11263,0,Post-Apocalyptic Folk,2026.0,Post-Apocalyptic Folk
InterpolatesFrom,12008,15722,0,Lo-Fi Electronica,2014.0,Lo-Fi Electronica
InterpolatesFrom,12008,4781,0,Lo-Fi Electronica,2014.0,Lo-Fi Electronica
InterpolatesFrom,12009,6762,0,Americana,2022.0,Symphonic Metal
InterpolatesFrom,12009,3411,0,Americana,2022.0,Americana
InterpolatesFrom,12025,2277,0,Lo-Fi Electronica,2013.0,Lo-Fi Electronica
InterpolatesFrom,12041,4609,0,Southern Gothic Rock,2004.0,Avant-Garde Folk
InterpolatesFrom,12041,5110,0,Southern Gothic Rock,2004.0,Indie Pop
InterpolatesFrom,12042,16495,0,Southern Gothic Rock,2014.0,Southern Gothic Rock
InterpolatesFrom,12043,10342,0,Dream Pop,2023.0,Dream Pop
InterpolatesFrom,12067,13324,0,Oceanus Folk,2024.0,Oceanus Folk
InterpolatesFrom,12099,5643,0,Lo-Fi Electronica,2022.0,Lo-Fi Electronica
InterpolatesFrom,12100,6946,0,Indie Pop,2013.0,Blues Rock
InterpolatesFrom,12105,5110,0,Southern Gothic Rock,2017.0,Indie Pop
InterpolatesFrom,12105,2595,0,Southern Gothic Rock,2017.0,Indie Pop
InterpolatesFrom,12109,8900,0,Doom Metal,2013.0,Synthwave
InterpolatesFrom,12161,15388,0,Indie Pop,2021.0,Avant-Garde Folk
InterpolatesFrom,12190,13188,0,Indie Folk,2023.0,Indie Rock
InterpolatesFrom,12190,12395,0,Indie Folk,2023.0,Indie Folk
InterpolatesFrom,12196,1611,0,Dream Pop,2024.0,Indie Rock
InterpolatesFrom,12213,3956,0,Synthwave,2023.0,Oceanus Folk
InterpolatesFrom,12213,5694,0,Synthwave,2023.0,Dream Pop
InterpolatesFrom,12220,445,0,Dream Pop,2030.0,Psychedelic Rock
InterpolatesFrom,12234,9723,0,Indie Rock,2004.0,Psychedelic Rock
InterpolatesFrom,12245,7116,0,Indie Folk,2017.0,Doom Metal
InterpolatesFrom,12250,8587,0,Americana,2025.0,Synthwave
InterpolatesFrom,12263,3270,0,Speed Metal,2025.0,Speed Metal
InterpolatesFrom,12266,4117,0,Synthwave,2017.0,Synthwave
InterpolatesFrom,12289,4933,0,Symphonic Metal,2029.0,Symphonic Metal
InterpolatesFrom,12301,12150,0,Synthwave,2026.0,Indie Folk
InterpolatesFrom,12301,2480,0,Synthwave,2026.0,Synthwave
InterpolatesFrom,12344,4557,0,Alternative Rock,2021.0,Avant-Garde Folk
InterpolatesFrom,12346,13430,0,Speed Metal,2009.0,Speed Metal
InterpolatesFrom,12350,13361,0,Southern Gothic Rock,2023.0,Blues Rock
InterpolatesFrom,12358,3966,0,Symphonic Metal,2029.0,Synthwave
InterpolatesFrom,12384,9884,0,Indie Folk,2017.0,Psychedelic Rock
InterpolatesFrom,12386,14569,0,Indie Folk,2029.0,Synthpop
InterpolatesFrom,12396,8997,0,Lo-Fi Electronica,2007.0,Southern Gothic Rock
InterpolatesFrom,12396,10549,0,Lo-Fi Electronica,2007.0,Indie Pop
InterpolatesFrom,12418,5808,0,Post-Apocalyptic Folk,2028.0,Indie Folk
InterpolatesFrom,12418,7278,0,Post-Apocalyptic Folk,2028.0,Synthwave
InterpolatesFrom,12425,7113,0,Synthwave,2012.0,Doom Metal
InterpolatesFrom,12469,6960,0,Indie Folk,2023.0,Dream Pop
InterpolatesFrom,12478,4981,0,Dream Pop,2028.0,Space Rock
InterpolatesFrom,12501,9204,0,Doom Metal,2029.0,Desert Rock
InterpolatesFrom,12508,11037,0,Dream Pop,2025.0,Psychedelic Rock
InterpolatesFrom,12515,16158,0,Psychedelic Rock,2017.0,Psychedelic Rock
InterpolatesFrom,12521,6006,0,Indie Folk,2010.0,Doom Metal
InterpolatesFrom,12535,7994,0,Darkwave,2027.0,Darkwave
InterpolatesFrom,12535,3291,0,Darkwave,2027.0,Dream Pop
InterpolatesFrom,12546,14670,0,Alternative Rock,2010.0,Alternative Rock
InterpolatesFrom,12564,11175,0,Indie Rock,2029.0,Post-Apocalyptic Folk
InterpolatesFrom,12577,2698,0,Lo-Fi Electronica,2020.0,Lo-Fi Electronica
InterpolatesFrom,12577,12373,0,Lo-Fi Electronica,2020.0,Lo-Fi Electronica
InterpolatesFrom,12582,4377,0,Synthwave,2020.0,Doom Metal
InterpolatesFrom,12594,6298,0,Dream Pop,2003.0,Alternative Rock
InterpolatesFrom,12602,15841,0,Dream Pop,2021.0,Dream Pop
InterpolatesFrom,12623,14864,0,Dream Pop,2028.0,Dream Pop
InterpolatesFrom,12633,5318,0,Indie Folk,2027.0,Doom Metal
InterpolatesFrom,12678,5808,0,Synthwave,2013.0,Indie Folk
InterpolatesFrom,12694,7080,0,Dream Pop,2029.0,Indie Folk
InterpolatesFrom,12729,5777,0,Doom Metal,2026.0,Indie Folk
InterpolatesFrom,12739,9754,0,Jazz Surf Rock,2020.0,Jazz Surf Rock
InterpolatesFrom,12750,10574,0,Lo-Fi Electronica,2019.0,Lo-Fi Electronica
InterpolatesFrom,12750,4781,0,Lo-Fi Electronica,2019.0,Lo-Fi Electronica
InterpolatesFrom,12751,4362,0,Dream Pop,2027.0,Synthwave
InterpolatesFrom,12759,9884,0,Dream Pop,2013.0,Psychedelic Rock
InterpolatesFrom,12784,16491,0,Indie Folk,2020.0,Indie Folk
InterpolatesFrom,12794,445,0,Dream Pop,2021.0,Psychedelic Rock
InterpolatesFrom,12823,9713,0,Doom Metal,2027.0,Synthwave
InterpolatesFrom,12837,12397,0,Indie Folk,2027.0,Dream Pop
InterpolatesFrom,12842,4653,0,Indie Folk,2025.0,Synthwave
InterpolatesFrom,12858,9116,0,Doom Metal,2023.0,Doom Metal
InterpolatesFrom,12858,10673,0,Doom Metal,2023.0,Doom Metal
InterpolatesFrom,12867,11569,0,Indie Rock,2017.0,Indie Rock
InterpolatesFrom,12891,9010,0,Southern Gothic Rock,2027.0,Jazz Surf Rock
InterpolatesFrom,12933,8394,0,Southern Gothic Rock,2013.0,Southern Gothic Rock
InterpolatesFrom,12941,6412,0,Synthwave,2026.0,Desert Rock
InterpolatesFrom,12947,16720,0,Blues Rock,2010.0,Blues Rock
InterpolatesFrom,12955,8331,0,Indie Pop,2020.0,Blues Rock
InterpolatesFrom,12971,9524,0,Dream Pop,2016.0,Dream Pop
InterpolatesFrom,12973,5643,0,Lo-Fi Electronica,2023.0,Lo-Fi Electronica
InterpolatesFrom,12991,10358,0,Doom Metal,2026.0,Doom Metal
InterpolatesFrom,13008,14909,0,Indie Folk,2022.0,Dream Pop
InterpolatesFrom,13010,10480,0,Southern Gothic Rock,2009.0,Indie Pop
InterpolatesFrom,13027,14223,0,Oceanus Folk,2026.0,Psychedelic Rock
InterpolatesFrom,13031,13332,0,Darkwave,2028.0,Darkwave
InterpolatesFrom,13031,7534,0,Darkwave,2028.0,Darkwave
InterpolatesFrom,13035,7671,0,Indie Rock,2010.0,Alternative Rock
InterpolatesFrom,13040,9085,0,Dream Pop,2017.0,Doom Metal
InterpolatesFrom,13047,12362,0,Desert Rock,2029.0,Oceanus Folk
InterpolatesFrom,13049,15622,0,Psychedelic Rock,2025.0,Doom Metal
InterpolatesFrom,13053,15983,0,Indie Pop,2011.0,Avant-Garde Folk
InterpolatesFrom,13064,7116,0,Indie Folk,2023.0,Doom Metal
InterpolatesFrom,13068,12043,0,Synthwave,2023.0,Dream Pop
InterpolatesFrom,13068,14057,0,Synthwave,2023.0,Synthwave
InterpolatesFrom,13076,13324,0,Indie Folk,2026.0,Oceanus Folk
InterpolatesFrom,13080,6293,0,Dream Pop,2028.0,Dream Pop
InterpolatesFrom,13088,7278,0,Symphonic Metal,2026.0,Synthwave
InterpolatesFrom,13112,8888,0,Synthwave,2027.0,Indie Rock
InterpolatesFrom,13129,6006,0,Indie Folk,2013.0,Doom Metal
InterpolatesFrom,13131,13223,0,Alternative Rock,2023.0,Alternative Rock
InterpolatesFrom,13132,13143,0,Indie Folk,2007.0,Indie Folk
InterpolatesFrom,13150,9259,0,Space Rock,2027.0,Dream Pop
InterpolatesFrom,13155,15633,0,Alternative Rock,2025.0,Alternative Rock
InterpolatesFrom,13158,6054,0,Dream Pop,2028.0,Dream Pop
InterpolatesFrom,13158,13592,0,Dream Pop,2028.0,Synthwave
InterpolatesFrom,13161,14762,0,Desert Rock,2024.0,Oceanus Folk
InterpolatesFrom,13168,827,0,Lo-Fi Electronica,2023.0,Lo-Fi Electronica
InterpolatesFrom,13173,1841,0,Oceanus Folk,2023.0,Indie Folk
InterpolatesFrom,13190,6006,0,Space Rock,2015.0,Doom Metal
InterpolatesFrom,13202,8201,0,Synthwave,2029.0,Symphonic Metal
InterpolatesFrom,13206,11677,0,Lo-Fi Electronica,2028.0,Lo-Fi Electronica
InterpolatesFrom,13213,6006,0,Desert Rock,2013.0,Doom Metal
InterpolatesFrom,13229,11002,0,Doom Metal,2013.0,Indie Rock
InterpolatesFrom,13232,1841,0,Oceanus Folk,2027.0,Indie Folk
InterpolatesFrom,13260,6201,0,Indie Folk,2027.0,Indie Folk
InterpolatesFrom,13266,9884,0,Dream Pop,2027.0,Psychedelic Rock
InterpolatesFrom,13279,12245,0,Indie Folk,2023.0,Indie Folk
InterpolatesFrom,13280,6976,0,Indie Folk,2030.0,Indie Folk
InterpolatesFrom,13280,3194,0,Indie Folk,2030.0,Oceanus Folk
InterpolatesFrom,13287,5295,0,Synthwave,2024.0,Doom Metal
InterpolatesFrom,13303,6298,0,Dream Pop,1997.0,Alternative Rock
InterpolatesFrom,13303,14670,0,Dream Pop,1997.0,Alternative Rock
InterpolatesFrom,13304,3376,0,Doom Metal,2021.0,Desert Rock
InterpolatesFrom,13304,13758,0,Doom Metal,2021.0,Indie Folk
InterpolatesFrom,13310,966,0,Lo-Fi Electronica,2017.0,Lo-Fi Electronica
InterpolatesFrom,13310,6072,0,Lo-Fi Electronica,2017.0,Synthwave
InterpolatesFrom,13321,7278,0,Psychedelic Rock,2025.0,Synthwave
InterpolatesFrom,13331,6315,0,Emo/Pop Punk,1997.0,Emo/Pop Punk
InterpolatesFrom,13332,9488,0,Darkwave,2022.0,Synthwave
InterpolatesFrom,13342,10793,0,Oceanus Folk,2021.0,Synthwave
InterpolatesFrom,13361,5455,0,Blues Rock,2011.0,Southern Gothic Rock
InterpolatesFrom,13366,2413,0,Dream Pop,2029.0,Dream Pop
InterpolatesFrom,13376,7793,0,Desert Rock,2030.0,Synthwave
InterpolatesFrom,13389,13926,0,Synthwave,2028.0,Synthwave
InterpolatesFrom,13389,3519,0,Synthwave,2028.0,Doom Metal
InterpolatesFrom,13392,12967,0,Post-Apocalyptic Folk,2014.0,Dream Pop
InterpolatesFrom,13396,12067,0,Oceanus Folk,2029.0,Oceanus Folk
InterpolatesFrom,13404,11768,0,Dream Pop,2028.0,Dream Pop
InterpolatesFrom,13404,15084,0,Dream Pop,2028.0,Dream Pop
InterpolatesFrom,13413,14987,0,Indie Folk,2022.0,Doom Metal
InterpolatesFrom,13417,9412,0,Avant-Garde Folk,2026.0,Alternative Rock
InterpolatesFrom,13418,6575,0,Dream Pop,2026.0,Symphonic Metal
InterpolatesFrom,13418,14014,0,Dream Pop,2026.0,Dream Pop
InterpolatesFrom,13446,917,0,Dream Pop,2023.0,Psychedelic Rock
InterpolatesFrom,13468,11214,0,Doom Metal,2000.0,Doom Metal
InterpolatesFrom,13486,14740,0,Psychedelic Rock,2028.0,Indie Folk
InterpolatesFrom,13504,14590,0,Dream Pop,2024.0,Synthwave
InterpolatesFrom,13538,3025,0,Oceanus Folk,2024.0,Oceanus Folk
InterpolatesFrom,13538,6818,0,Oceanus Folk,2024.0,Oceanus Folk
InterpolatesFrom,13557,1955,0,Emo/Pop Punk,2009.0,Emo/Pop Punk
InterpolatesFrom,13563,11945,0,Synthpop,2017.0,Doom Metal
InterpolatesFrom,13567,11677,0,Lo-Fi Electronica,2025.0,Lo-Fi Electronica
InterpolatesFrom,13567,14768,0,Lo-Fi Electronica,2025.0,Lo-Fi Electronica
InterpolatesFrom,13568,4884,0,Indie Rock,2024.0,Doom Metal
InterpolatesFrom,13570,14416,0,Darkwave,2029.0,Dream Pop
InterpolatesFrom,13600,15325,0,Dream Pop,2025.0,Indie Folk
InterpolatesFrom,13607,15198,0,Indie Folk,2020.0,Dream Pop
InterpolatesFrom,13623,15998,0,Dream Pop,2029.0,Alternative Rock
InterpolatesFrom,13628,4932,0,Speed Metal,2020.0,Speed Metal
InterpolatesFrom,13639,6745,0,Southern Gothic Rock,2000.0,Indie Pop
InterpolatesFrom,13639,10549,0,Southern Gothic Rock,2000.0,Indie Pop
InterpolatesFrom,13680,11115,0,Indie Pop,2016.0,Avant-Garde Folk
InterpolatesFrom,13691,9602,0,Indie Folk,2026.0,Oceanus Folk
InterpolatesFrom,13713,1841,0,Darkwave,2028.0,Indie Folk
InterpolatesFrom,13729,13049,0,Dream Pop,2028.0,Psychedelic Rock
InterpolatesFrom,13734,16719,0,Psychedelic Rock,2026.0,Psychedelic Rock
InterpolatesFrom,13734,10319,0,Psychedelic Rock,2026.0,Psychedelic Rock
InterpolatesFrom,13735,7994,0,Darkwave,2024.0,Darkwave
InterpolatesFrom,13800,9884,0,Psychedelic Rock,2019.0,Psychedelic Rock
InterpolatesFrom,13817,14223,0,Space Rock,2027.0,Psychedelic Rock
InterpolatesFrom,13817,13302,0,Space Rock,2027.0,Indie Rock
InterpolatesFrom,13817,12204,0,Space Rock,2027.0,Symphonic Metal
InterpolatesFrom,13819,7671,0,Indie Rock,1995.0,Alternative Rock
InterpolatesFrom,13842,14223,0,Dream Pop,2030.0,Psychedelic Rock
InterpolatesFrom,13850,10358,0,Doom Metal,2024.0,Doom Metal
InterpolatesFrom,13866,12673,0,Indie Folk,2023.0,Americana
InterpolatesFrom,13888,1884,0,Doom Metal,2020.0,Doom Metal
InterpolatesFrom,13904,8937,0,Indie Folk,2020.0,Dream Pop
InterpolatesFrom,13922,10549,0,Lo-Fi Electronica,2022.0,Indie Pop
InterpolatesFrom,13930,10600,0,Southern Gothic Rock,2009.0,Alternative Rock
InterpolatesFrom,13933,9772,0,Southern Gothic Rock,2011.0,Indie Pop
InterpolatesFrom,13945,445,0,Dream Pop,2029.0,Psychedelic Rock
InterpolatesFrom,13973,6777,0,Doom Metal,2023.0,Psychedelic Rock
InterpolatesFrom,14011,12979,0,Southern Gothic Rock,2017.0,Southern Gothic Rock
InterpolatesFrom,14025,1461,0,Dream Pop,2007.0,Dream Pop
InterpolatesFrom,14047,12617,0,Space Rock,2022.0,Americana
InterpolatesFrom,14053,292,0,Psychedelic Rock,2022.0,Dream Pop
InterpolatesFrom,14058,3310,0,Space Rock,2027.0,Dream Pop
InterpolatesFrom,14088,1326,0,Desert Rock,2029.0,Jazz Surf Rock
InterpolatesFrom,14094,11572,0,Speed Metal,1998.0,Speed Metal
InterpolatesFrom,14095,10111,0,Synthwave,2027.0,Darkwave
InterpolatesFrom,14095,3362,0,Synthwave,2027.0,Synthwave
InterpolatesFrom,14107,7799,0,Blues Rock,2020.0,Blues Rock
InterpolatesFrom,14109,9817,0,Indie Pop,1993.0,Southern Gothic Rock
InterpolatesFrom,14112,10010,0,Synthwave,2021.0,Synthwave
InterpolatesFrom,14112,7435,0,Synthwave,2021.0,Psychedelic Rock
InterpolatesFrom,14112,5119,0,Synthwave,2021.0,Psychedelic Rock
InterpolatesFrom,14112,15673,0,Synthwave,2021.0,Darkwave
InterpolatesFrom,14117,6762,0,Symphonic Metal,2020.0,Symphonic Metal
InterpolatesFrom,14120,14485,0,Dream Pop,2028.0,Dream Pop
InterpolatesFrom,14128,12821,0,Blues Rock,1994.0,Blues Rock
InterpolatesFrom,14129,10596,0,Desert Rock,2025.0,Indie Folk
InterpolatesFrom,14134,4781,0,Lo-Fi Electronica,2029.0,Lo-Fi Electronica
InterpolatesFrom,14141,10358,0,Doom Metal,2023.0,Doom Metal
InterpolatesFrom,14146,16620,0,Jazz Surf Rock,2028.0,Jazz Surf Rock
InterpolatesFrom,14153,15501,0,Indie Folk,2007.0,Indie Folk
InterpolatesFrom,14159,15703,0,Dream Pop,2018.0,Indie Folk
InterpolatesFrom,14175,13985,0,Emo/Pop Punk,2031.0,Lo-Fi Electronica
InterpolatesFrom,14182,3362,0,Dream Pop,2027.0,Synthwave
InterpolatesFrom,14182,11097,0,Dream Pop,2027.0,Darkwave
InterpolatesFrom,14187,5808,0,Synthwave,2023.0,Indie Folk
InterpolatesFrom,14204,10358,0,Doom Metal,2013.0,Doom Metal
InterpolatesFrom,14211,1545,0,Dream Pop,2021.0,Dream Pop
InterpolatesFrom,14216,13654,0,Alternative Rock,2014.0,Southern Gothic Rock
InterpolatesFrom,14217,4830,0,Southern Gothic Rock,2003.0,Alternative Rock
InterpolatesFrom,14220,16400,0,Oceanus Folk,2026.0,Oceanus Folk
InterpolatesFrom,14223,9528,0,Psychedelic Rock,2024.0,Psychedelic Rock
InterpolatesFrom,14237,14823,0,Doom Metal,1997.0,Dream Pop
InterpolatesFrom,14250,9884,0,Indie Rock,2028.0,Psychedelic Rock
InterpolatesFrom,14285,7555,0,Post-Apocalyptic Folk,2027.0,Space Rock
InterpolatesFrom,14285,14987,0,Post-Apocalyptic Folk,2027.0,Doom Metal
InterpolatesFrom,14288,16495,0,Blues Rock,2023.0,Southern Gothic Rock
InterpolatesFrom,14288,11144,0,Blues Rock,2023.0,Blues Rock
InterpolatesFrom,14295,219,0,Jazz Surf Rock,2000.0,Dream Pop
InterpolatesFrom,14296,12169,0,Dream Pop,2023.0,Indie Folk
InterpolatesFrom,14299,5110,0,Southern Gothic Rock,2005.0,Indie Pop
InterpolatesFrom,14314,13220,0,Indie Folk,2020.0,Doom Metal
InterpolatesFrom,14329,7116,0,Synthwave,2026.0,Doom Metal
InterpolatesFrom,14332,2167,0,Lo-Fi Electronica,2020.0,Lo-Fi Electronica
InterpolatesFrom,14333,9230,0,Post-Apocalyptic Folk,2024.0,Dream Pop
InterpolatesFrom,14346,9085,0,Doom Metal,2004.0,Doom Metal
InterpolatesFrom,14347,12807,0,Blues Rock,2017.0,Blues Rock
InterpolatesFrom,14351,15633,0,Alternative Rock,2015.0,Alternative Rock
InterpolatesFrom,14379,15383,0,Dream Pop,2025.0,Doom Metal
InterpolatesFrom,14397,12723,0,Synthpop,2028.0,Dream Pop
InterpolatesFrom,14411,12710,0,Post-Apocalyptic Folk,2028.0,Dream Pop
InterpolatesFrom,14424,14112,0,Dream Pop,2025.0,Synthwave
InterpolatesFrom,14429,1333,0,Jazz Surf Rock,2030.0,Jazz Surf Rock
InterpolatesFrom,14432,144,0,Doom Metal,2023.0,Indie Folk
InterpolatesFrom,14436,15622,0,Indie Rock,2017.0,Doom Metal
InterpolatesFrom,14438,2279,0,Alternative Rock,2004.0,Dream Pop
InterpolatesFrom,14439,4781,0,Lo-Fi Electronica,2029.0,Lo-Fi Electronica
InterpolatesFrom,14439,12373,0,Lo-Fi Electronica,2029.0,Lo-Fi Electronica
InterpolatesFrom,14439,1265,0,Lo-Fi Electronica,2029.0,Lo-Fi Electronica
InterpolatesFrom,14439,10574,0,Lo-Fi Electronica,2029.0,Lo-Fi Electronica
InterpolatesFrom,14439,966,0,Lo-Fi Electronica,2029.0,Lo-Fi Electronica
InterpolatesFrom,14446,15622,0,Alternative Rock,2013.0,Doom Metal
InterpolatesFrom,14461,6777,0,Indie Folk,2023.0,Psychedelic Rock
InterpolatesFrom,14469,16524,0,Space Rock,2026.0,Oceanus Folk
InterpolatesFrom,14469,4046,0,Space Rock,2026.0,Jazz Surf Rock
InterpolatesFrom,14481,14038,0,Southern Gothic Rock,2020.0,Indie Pop
InterpolatesFrom,14485,15242,0,Dream Pop,2004.0,Dream Pop
InterpolatesFrom,14497,2942,0,Lo-Fi Electronica,2023.0,Southern Gothic Rock
InterpolatesFrom,14498,13302,0,Dream Pop,2026.0,Indie Rock
InterpolatesFrom,14498,8245,0,Dream Pop,2026.0,Space Rock
InterpolatesFrom,14498,10281,0,Dream Pop,2026.0,Synthwave
InterpolatesFrom,14513,7723,0,Blues Rock,2002.0,Southern Gothic Rock
InterpolatesFrom,14527,11240,0,Emo/Pop Punk,2013.0,Emo/Pop Punk
InterpolatesFrom,14527,6397,0,Emo/Pop Punk,2013.0,Emo/Pop Punk
InterpolatesFrom,14557,15089,0,Dream Pop,2016.0,Synthwave
InterpolatesFrom,14566,966,0,Lo-Fi Electronica,2013.0,Lo-Fi Electronica
InterpolatesFrom,14567,11830,0,Dream Pop,2026.0,Synthwave
InterpolatesFrom,14584,10815,0,Dream Pop,2029.0,Indie Rock
InterpolatesFrom,14594,6006,0,Americana,2020.0,Doom Metal
InterpolatesFrom,14618,14994,0,Indie Folk,2013.0,Indie Folk
InterpolatesFrom,14628,14670,0,Alternative Rock,1997.0,Alternative Rock
InterpolatesFrom,14637,6869,0,Darkwave,2026.0,Darkwave
InterpolatesFrom,14640,13324,0,Dream Pop,2017.0,Oceanus Folk
InterpolatesFrom,14662,11558,0,Alternative Rock,2024.0,Alternative Rock
InterpolatesFrom,14675,1539,0,Avant-Garde Folk,2025.0,Indie Pop
InterpolatesFrom,14697,8910,0,Alternative Rock,2030.0,Southern Gothic Rock
InterpolatesFrom,14701,15024,0,Lo-Fi Electronica,2020.0,Lo-Fi Electronica
InterpolatesFrom,14702,6293,0,Dream Pop,2029.0,Dream Pop
InterpolatesFrom,14705,13459,0,Alternative Rock,2030.0,Avant-Garde Folk
InterpolatesFrom,14710,827,0,Lo-Fi Electronica,2024.0,Lo-Fi Electronica
InterpolatesFrom,14710,10417,0,Lo-Fi Electronica,2024.0,Lo-Fi Electronica
InterpolatesFrom,14715,4541,0,Psychedelic Rock,2026.0,Psychedelic Rock
InterpolatesFrom,14715,12794,0,Psychedelic Rock,2026.0,Dream Pop
InterpolatesFrom,14720,16524,0,Oceanus Folk,2023.0,Oceanus Folk
InterpolatesFrom,14727,11241,0,Dream Pop,2020.0,Dream Pop
InterpolatesFrom,14750,7224,0,Jazz Surf Rock,2028.0,Oceanus Folk
InterpolatesFrom,14750,3025,0,Jazz Surf Rock,2028.0,Oceanus Folk
InterpolatesFrom,14754,8814,0,Indie Pop,2026.0,Alternative Rock
InterpolatesFrom,14767,3025,0,Space Rock,2023.0,Oceanus Folk
InterpolatesFrom,14778,8681,0,Dream Pop,2026.0,Psychedelic Rock
InterpolatesFrom,14780,14045,0,Lo-Fi Electronica,2015.0,Lo-Fi Electronica
InterpolatesFrom,14802,8927,0,Southern Gothic Rock,2020.0,Indie Pop
InterpolatesFrom,14804,16524,0,Americana,2027.0,Oceanus Folk
InterpolatesFrom,14814,4228,0,Synthwave,2025.0,Synthwave
InterpolatesFrom,14828,16319,0,Indie Rock,2028.0,Dream Pop
InterpolatesFrom,14828,5911,0,Indie Rock,2028.0,Indie Rock
InterpolatesFrom,14828,13832,0,Indie Rock,2028.0,Blues Rock
InterpolatesFrom,14834,4411,0,Indie Pop,2017.0,Southern Gothic Rock
InterpolatesFrom,14834,15104,0,Indie Pop,2017.0,Southern Gothic Rock
InterpolatesFrom,14859,15622,0,Desert Rock,2017.0,Doom Metal
InterpolatesFrom,14880,2470,0,Indie Folk,2026.0,Dream Pop
InterpolatesFrom,14890,6949,0,Desert Rock,2017.0,Indie Rock
