artist_id,display_name,rank,rising_star_score,debut_year,latest_year,career_span,primary_genre,group_name,recent_notable_works,notable_works,total_works,notoriety_recency_score,outbound_influence,collab_with_popular_count,collab_score,genre_alignment_score,genre_diversity,prestige_score,prestige_label_count,prestige_group_count,influenced_by_popular_score,role_diversity,of_alignment_score,of_genre_prop,of_inf_prop,of_genre_works,of_influence_edges,recent_notable_works_norm,outbound_influence_norm,collab_with_popular_count_norm,notoriety_recency_score_norm,collab_score,genre_alignment_score_norm,genre_diversity_norm,prestige_score_norm,influenced_by_popular_score_norm,role_diversity_norm
13918,Yang Su,1041,0.0628,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,4,0.0,0,1,1,1,0,2,2,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.5
15368,Divit Srinivas,1041,0.0628,2026.0,2026.0,0.0,Americana,Solo,0,1,1,0.0,2,4,0.0,0,1,1,1,0,2,2,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.5
3188,Kayla Smith,1041,0.0628,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,4,0.0,0,1,1,1,0,2,2,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.5
13919,Xiulan Liang,1041,0.0628,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,4,0.0,0,1,1,1,0,2,2,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.5
1590,Fang Du,1041,0.0628,2029.0,2029.0,0.0,Americana,Solo,0,1,1,0.0,2,4,0.0,0,1,1,1,0,2,2,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.5
14195,Min Guo,1041,0.0628,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,4,0.0,0,1,1,1,0,2,2,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.5
14193,Guiying Gao,1041,0.0628,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,4,0.0,0,1,1,1,0,2,2,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.5
1637,Juan Hall,1041,0.0628,2026.0,2026.0,0.0,Doom Metal,Solo,0,1,1,0.0,2,4,0.0,0,1,1,1,0,2,2,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.5
15365,Matthew Dominguez,1041,0.0628,2026.0,2026.0,0.0,Americana,Solo,0,1,1,0.0,2,4,0.0,0,1,1,1,0,2,2,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.0,0.0,0.25,0.08695652173913043,0.5
6287,Li Su,1058,0.0624,2028.0,2028.0,0.0,Darkwave,Solo,0,1,1,0.0,4,2,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.08695652173913043,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
13770,Chao Lin,1059,0.0622,2027.0,2027.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,5,0.0,0,1,1,1,0,1,1,0.25,0.0,0.5,0,1,0.0,0.08333333333333333,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
13771,Lei Yi,1059,0.0622,2027.0,2027.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,5,0.0,0,1,1,1,0,1,1,0.25,0.0,0.5,0,1,0.0,0.08333333333333333,0.21739130434782608,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
15580,Hugo Pareto,1061,0.0616,2030.0,2030.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,4,0.0,1,1,1,1,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.047619047619047616,0.0,0.25,0.08695652173913043,0.0
15581,Ludovica Tamborini-Paolucci,1061,0.0616,2030.0,2030.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,4,0.0,1,1,1,1,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.17391304347826086,0.0,0.0,0.047619047619047616,0.0,0.25,0.08695652173913043,0.0
12698,Xiuying Bai,1063,0.0613,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,0,0,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0
12700,Fang Tao,1063,0.0613,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,0,0,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0
12696,Tao Hou,1063,0.0613,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,0,0,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0
12699,Gang Cai,1063,0.0613,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,4,4,0.0,0,1,0,0,0,4,1,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0
15585,Xiulan Du,1067,0.0611,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,7,0.0,0,1,0,0,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
15588,Chao Jia,1067,0.0611,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,7,0.0,0,1,0,0,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
15587,Na Xue,1067,0.0611,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,7,0.0,0,1,0,0,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
15589,Li Gong,1067,0.0611,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,7,0.0,0,1,0,0,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
15586,Li Zhu,1067,0.0611,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,2,7,0.0,0,1,0,0,0,2,1,0.0,0.0,0.0,0,0,0.0,0.08333333333333333,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0
6578,Xiuying Kong,1072,0.061,2029.0,2029.0,0.0,Jazz Surf Rock,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.1667,0.0,0.3333333333333333,0,1,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
6856,Sheila Flores,1072,0.061,2026.0,2026.0,0.0,Indie Rock,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
8455,Gang Tian,1072,0.061,2026.0,2026.0,0.0,Oceanus Folk,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.8333,1.0,0.6666666666666666,1,2,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
8456,Victoria Vazquez,1072,0.061,2026.0,2026.0,0.0,Oceanus Folk,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.8333,1.0,0.6666666666666666,1,2,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
10821,Xiuying Hou,1072,0.061,2029.0,2029.0,0.0,Space Rock,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
6580,Jun Su,1072,0.061,2029.0,2029.0,0.0,Jazz Surf Rock,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.1667,0.0,0.3333333333333333,0,1,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
10820,Nout Zijlmans,1072,0.061,2029.0,2029.0,0.0,Space Rock,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
6855,Valence,1072,0.061,2026.0,2026.0,0.0,Indie Rock,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
2834,Juan Meng,1072,0.061,2026.0,2026.0,0.0,Synthpop,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
10824,Fang Shen,1072,0.061,2029.0,2029.0,0.0,Space Rock,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
6857,Monica Ramirez,1072,0.061,2026.0,2026.0,0.0,Indie Rock,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
3677,Yan Guo,1072,0.061,2027.0,2027.0,0.0,Jazz Surf Rock,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
2832,Ping Gu,1072,0.061,2026.0,2026.0,0.0,Synthpop,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
16701,Gang Duan,1072,0.061,2025.0,2025.0,0.0,Doom Metal,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
2833,Juan Cai,1072,0.061,2026.0,2026.0,0.0,Synthpop,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
3229,Yong Liang,1072,0.061,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
16700,Jing Wu,1072,0.061,2025.0,2025.0,0.0,Doom Metal,Solo,0,1,1,0.0,3,3,0.0,0,1,1,1,0,3,1,0.0,0.0,0.0,0,0,0.0,0.125,0.13043478260869565,0.0,0.0,0.0,0.0,0.25,0.13043478260869565,0.0
14270,Evelien Becht-Versluijs,1089,0.0608,2031.0,2031.0,0.0,Alternative Rock,Solo,0,1,1,0.09999999999999998,4,0,0.0,1,1,0,0,0,4,3,0.0,0.0,0.0,0,0,0.0,0.16666666666666666,0.0,0.09999999999999998,0.0,0.047619047619047616,0.0,0.0,0.17391304347826086,1.0
8514,Ming Kong,1089,0.0608,2025.0,2025.0,0.0,Jazz Surf Rock,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14081,Xia Xiong,1089,0.0608,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
8512,Eddie Taylor,1089,0.0608,2025.0,2025.0,0.0,Jazz Surf Rock,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
12327,Fang Feng,1089,0.0608,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9694,Minoru Ikeda,1089,0.0608,2029.0,2029.0,0.0,Indie Folk,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14071,Chao Qiu,1089,0.0608,2028.0,2028.0,0.0,Indie Rock,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9506,Xiuying Shi,1089,0.0608,2025.0,2025.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14070,Li Zhou,1089,0.0608,2028.0,2028.0,0.0,Indie Rock,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
13977,Midnight Apparatus,1089,0.0608,2026.0,2026.0,0.0,Indie Rock,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14068, Eden,1089,0.0608,2028.0,2028.0,0.0,Indie Rock,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14069,Yong Hou,1089,0.0608,2028.0,2028.0,0.0,Indie Rock,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9695,Hanako Suzuki,1089,0.0608,2029.0,2029.0,0.0,Indie Folk,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
12028,L1L SPECTR,1089,0.0608,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9424,Yan Jin,1089,0.0608,2030.0,2030.0,0.0,Americana,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
12326,Ming Ma,1089,0.0608,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
15668,Juan Zhou,1089,0.0608,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
15664,Gang He,1089,0.0608,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
15663,Jie Feng,1089,0.0608,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
13084,Fang Pan,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
11350,Chao Tao,1089,0.0608,2027.0,2027.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
11349,Xiuying Han,1089,0.0608,2027.0,2027.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
11347,Angela Kelly,1089,0.0608,2027.0,2027.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
13083,Lei Jia,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
11344,Xia Gu,1089,0.0608,2027.0,2027.0,0.0,Symphonic Metal,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
13082,Yan Cao,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
13081,Omen,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14739,Amy Thomas,1089,0.0608,2026.0,2026.0,0.0,Darkwave,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9390,FROZT G,1089,0.0608,2027.0,2027.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9391,Li Ren,1089,0.0608,2027.0,2027.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9393,Qiang Mao,1089,0.0608,2027.0,2027.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14738,Thomas Alvarez,1089,0.0608,2026.0,2026.0,0.0,Darkwave,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9395,Chao Cai,1089,0.0608,2027.0,2027.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9421,Kari Harvey,1089,0.0608,2030.0,2030.0,0.0,Americana,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9422,Dennis Bass,1089,0.0608,2030.0,2030.0,0.0,Americana,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9423,Xia Tan,1089,0.0608,2030.0,2030.0,0.0,Americana,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
12030,Jie Ren,1089,0.0608,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
12323,Matthew Lopez,1089,0.0608,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14737,Na Tian,1089,0.0608,2026.0,2026.0,0.0,Darkwave,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14736,Karen White,1089,0.0608,2026.0,2026.0,0.0,Darkwave,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
12324,Linda Garza,1089,0.0608,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
12325,Jie Du,1089,0.0608,2029.0,2029.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14735,Briana Miller,1089,0.0608,2026.0,2026.0,0.0,Darkwave,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
14733,Nicole Lamb,1089,0.0608,2026.0,2026.0,0.0,Darkwave,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
15667,Jie Yao,1089,0.0608,2026.0,2026.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
9394,Juan Song,1089,0.0608,2027.0,2027.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
5441,Guiying Jin,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6969,Guiying Xia,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6970,Li Kang,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6971,Xiuying Ren,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6972,Eric Morrison,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
6975,Chao Yao,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
5447,Yang Lai,1089,0.0608,2028.0,2028.0,0.0,Dream Pop,Solo,0,1,1,0.0,1,6,0.0,0,1,1,1,0,1,1,0.0,0.0,0.0,0,0,0.0,0.041666666666666664,0.2608695652173913,0.0,0.0,0.0,0.0,0.25,0.043478260869565216,0.0
